side,qty,rate,time
2,1.0,736212,2025-07-04 02:32:46.841
2,1500.0,676501,2025-07-04 02:29:16.732
1,1500.0,653621,2025-07-04 02:29:16.137
1,1.0,593670,2025-07-04 02:32:45.855
