id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-22 04:09:14,[3],0.088,False,1735,30929,178,9,1.4.0,1099326,0.042211030000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-07-22 04:09:14,[3],0.888,False,17,166,0,3,1.4.0+d190a83b6,1099326,0.00041359511999999995
dcrhive.com,mainnet,2022-06-23,2026-07-22 04:09:14,[3],1,False,295,31785,245,2,1.4.0+d190a83b6,1099326,0.0071770917
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-22 04:09:14,[3],0.9500000000000001,False,141,15676,106,320,1.4.0+d190a83b6,1099326,0.0034304066
decred.stake.fun,mainnet,2021-01-28,2026-07-22 04:09:14,[3],0.5,False,263,35199,221,111,1.4.0,1099326,0.0063985595000000004
decredvoting.com,mainnet,2021-02-01,2026-07-22 04:09:14,[3],1,False,160,9851,71,2,1.4.0,1099326,0.00389266
stakey.net,mainnet,2020-10-22,2026-07-22 04:09:14,[3],1,False,323,38639,291,5,1.4.0,1099326,0.007858307
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-22 04:09:14,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1962986,0
ultravsp.uk,mainnet,2020-12-01,2026-07-22 04:09:14,[3],0.30000000000000004,False,233,22496,150,47,1.4.0+d190a83b6,1099326,0.005668686
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-22 04:09:14,[3],0.18,False,579,35768,239,3,1.4.0+d190a83b6,1099326,0.014086563000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-07-22 04:09:14,[3],0.5,False,994,21342,118,2,1.4.0,1099326,0.02418315
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-22 04:09:14,[3],0.49,False,287,26313,164,41,1.4.0+d190a83b6,1099323,0.006980081000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-22 04:09:14,[3],1,False,227,38061,257,0,1.4.0+d190a83b6,1099326,0.0055227110000000005
vspd.bass.cf,mainnet,2022-05-01,2026-07-22 04:09:14,[3],0.16,False,177,31304,187,80,1.4.0,1099326,0.004306255
