id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-11 04:05:49,[3],0.088,False,1820,30332,173,9,1.4.0,1096375,0.044262853000000005
dcr.cerebro.host,mainnet,2024-09-09,2026-07-11 04:05:50,[3],0.888,False,17,160,0,3,1.4.0+d190a83b6,1096375,0.00041344423999999997
dcrhive.com,mainnet,2022-06-23,2026-07-11 04:05:50,[3],1,False,262,31686,244,2,1.4.0+d190a83b6,1096045,0.0063640117
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-11 04:05:49,[3],0.9500000000000001,False,164,15624,106,320,1.4.0+d190a83b6,1096375,0.0039885207
decred.stake.fun,mainnet,2021-01-28,2026-07-11 04:05:49,[3],0.5,False,31,35178,219,111,1.4.0,1096375,0.0007539277399999999
decredvoting.com,mainnet,2021-02-01,2026-07-11 04:05:49,[3],1,False,235,9775,71,2,1.4.0,1096375,0.0057152584
stakey.net,mainnet,2020-10-22,2026-07-11 04:05:50,[3],1,False,434,38496,291,5,1.4.0,1096375,0.010554988000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-11 04:05:49,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1955065,0
ultravsp.uk,mainnet,2020-12-01,2026-07-11 04:05:50,[3],0.30000000000000004,False,290,22444,149,4,1.4.0+d190a83b6,1095715,0.0070458464
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-11 04:05:50,[3],0.18,False,584,35582,239,3,1.4.0+d190a83b6,1096375,0.014203025000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-07-11 04:05:49,[3],0.5,False,977,20996,118,2,1.4.0,1096375,0.023760883
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-11 04:05:50,[3],0.49,False,295,26225,163,41,1.4.0+d190a83b6,1096374,0.007173601000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-11 04:05:49,[3],1,False,222,37981,255,0,1.4.0+d190a83b6,1096375,0.005399095400000001
vspd.bass.cf,mainnet,2022-05-01,2026-07-11 04:05:50,[3],0.16,False,171,31224,187,80,1.4.0,1096375,0.0041587627000000005
