id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-10 04:40:42,[3],0.088,False,1851,30267,173,9,1.4.0,1096070,0.04494791
dcr.cerebro.host,mainnet,2024-09-09,2026-07-10 04:40:42,[3],0.888,False,17,160,0,3,1.4.0+d190a83b6,1096070,0.00041281172999999997
dcrhive.com,mainnet,2022-06-23,2026-07-10 04:40:42,[3],1,False,262,31686,244,2,1.4.0+d190a83b6,1096045,0.0063640117
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-10 04:40:42,[3],0.9500000000000001,False,166,15619,106,320,1.4.0+d190a83b6,1096070,0.0040309853000000005
decred.stake.fun,mainnet,2021-01-28,2026-07-10 04:40:42,[3],0.5,False,29,35178,219,111,1.4.0,1096070,0.0007042083
decredvoting.com,mainnet,2021-02-01,2026-07-10 04:40:42,[3],1,False,242,9768,71,2,1.4.0,1096070,0.0058764964
stakey.net,mainnet,2020-10-22,2026-07-10 04:40:42,[3],1,False,445,38480,291,5,1.4.0,1096070,0.010805954000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-10 04:40:42,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1954363,0
ultravsp.uk,mainnet,2020-12-01,2026-07-10 04:40:42,[3],0.30000000000000004,False,290,22444,149,4,1.4.0+d190a83b6,1095715,0.0070458464
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-10 04:40:42,[3],0.18,False,566,35570,239,3,1.4.0+d190a83b6,1096070,0.013744202
vsp.dcr.farm,mainnet,2020-12-09,2026-07-10 04:40:42,[3],0.5,False,948,20959,118,2,1.4.0,1096070,0.023020325
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-10 04:40:42,[3],0.49,False,305,26210,163,41,1.4.0+d190a83b6,1096070,0.0074063283
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-10 04:40:42,[3],1,False,222,37976,255,0,1.4.0+d190a83b6,1096070,0.0053908355
vspd.bass.cf,mainnet,2022-05-01,2026-07-10 04:40:42,[3],0.16,False,172,31220,187,80,1.4.0,1096070,0.0041766833
