id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-09 04:40:02,[3],0.088,False,1846,30215,173,9,1.4.0,1095798,0.04481888
dcr.cerebro.host,mainnet,2024-09-09,2026-07-09 04:40:02,[3],0.888,False,17,160,0,3,1.4.0+d190a83b6,1095798,0.00041274160000000004
dcrhive.com,mainnet,2022-06-23,2026-07-08 22:03:17,[3],1,False,250,31670,244,2,1.4.0+d190a83b6,1095611,0.006088799000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-09 04:40:02,[3],0.9500000000000001,False,165,15615,106,320,1.4.0+d190a83b6,1095798,0.004006021
decred.stake.fun,mainnet,2021-01-28,2026-07-09 04:40:02,[3],0.5,False,29,35177,219,111,1.4.0,1095798,0.0007040886
decredvoting.com,mainnet,2021-02-01,2026-07-09 04:40:02,[3],1,False,250,9759,71,2,1.4.0,1095798,0.006069729
stakey.net,mainnet,2020-10-22,2026-07-09 04:40:02,[3],1,False,458,38463,291,5,1.4.0,1095798,0.011119744
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-09 04:40:02,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1953650,0
ultravsp.uk,mainnet,2020-12-01,2026-07-09 04:40:02,[3],0.30000000000000004,False,290,22444,149,4,1.4.0+d190a83b6,1095715,0.0070458464
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-09 04:40:02,[3],0.18,False,560,35554,239,3,1.4.0+d190a83b6,1095798,0.013596193000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-07-09 04:40:02,[3],0.5,False,987,20920,118,2,1.4.0,1095798,0.023963291
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-09 04:40:02,[3],0.49,False,296,26203,163,41,1.4.0+d190a83b6,1095797,0.0071856870000000005
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-09 04:40:02,[3],1,False,216,37972,255,0,1.4.0+d190a83b6,1095798,0.0052442458
vspd.bass.cf,mainnet,2022-05-01,2026-07-09 04:40:02,[3],0.16,False,172,31215,187,80,1.4.0,1095798,0.0041759736000000006
