id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-04 04:28:13,[3],0.088,False,1726,29917,171,9,1.4.0,1094347,0.042413075
dcr.cerebro.host,mainnet,2024-09-09,2026-07-04 04:28:14,[3],0.888,False,20,156,0,3,1.4.0+d190a83b6,1094347,0.00049146084
dcrhive.com,mainnet,2022-06-23,2026-07-04 04:28:14,[3],1,False,177,31647,244,2,1.4.0+d190a83b6,1094347,0.0043494287000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-04 04:28:13,[3],0.9500000000000001,False,171,15590,106,320,1.4.0+d190a83b6,1094347,0.0042019906
decred.stake.fun,mainnet,2021-01-28,2026-07-04 04:28:14,[3],0.5,False,35,35172,218,111,1.4.0,1094347,0.0008600565000000001
decredvoting.com,mainnet,2021-02-01,2026-07-04 04:28:13,[3],1,False,268,9716,71,2,1.4.0,1094347,0.0065855756
stakey.net,mainnet,2020-10-22,2026-07-04 04:28:14,[3],1,False,508,38385,291,5,1.4.0,1094347,0.012483106
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-04 04:28:14,[3],0.6900000000000001,False,455,454190,1040,1070,1.5.0-pre+7e6d8d7d3,1950046,0.101404056
teststakepool.decred.org,testnet,2020-06-01,2026-07-04 04:28:14,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1950046,0
ultravsp.uk,mainnet,2020-12-01,2026-07-04 04:28:14,[3],0.30000000000000004,False,282,22401,148,4,1.4.0+d190a83b6,1094347,0.0069295983
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-04 04:28:14,[3],0.18,False,554,35454,238,3,1.4.0+d190a83b6,1094347,0.013613466000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-07-04 04:28:14,[3],0.5,False,994,20770,118,2,1.4.0,1094347,0.024425605000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-04 04:28:14,[3],0.49,False,306,26156,163,41,1.4.0+d190a83b6,1094347,0.0075193513
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-04 04:28:13,[3],1,False,178,37945,254,0,1.4.0+d190a83b6,1094347,0.0043740016
vspd.bass.cf,mainnet,2022-05-01,2026-07-04 04:28:14,[3],0.16,False,140,31184,187,80,1.4.0,1094347,0.0034402260000000002
