id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-17 03:54:28,[3],0.088,False,1736,30658,174,9,1.4.0,1098088,0.042542763000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-07-17 03:54:28,[3],0.888,False,17,163,0,3,1.4.0+d190a83b6,1098088,0.00041660540000000004
dcrhive.com,mainnet,2022-06-23,2026-07-17 03:54:28,[3],1,False,241,31735,244,2,1.4.0+d190a83b6,1098088,0.005905994
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-17 03:54:28,[3],0.9500000000000001,False,155,15653,106,320,1.4.0+d190a83b6,1098088,0.0037984610000000004
decred.stake.fun,mainnet,2021-01-28,2026-07-17 03:54:28,[3],0.5,False,30,35184,220,111,1.4.0,1098088,0.0007351860000000001
decredvoting.com,mainnet,2021-02-01,2026-07-17 03:54:28,[3],1,False,185,9826,71,2,1.4.0,1098088,0.004533647
stakey.net,mainnet,2020-10-22,2026-07-17 03:54:28,[3],1,False,359,38587,291,5,1.4.0,1098088,0.008797726
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-17 03:54:28,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1959383,0
ultravsp.uk,mainnet,2020-12-01,2026-07-17 03:54:28,[3],0.30000000000000004,False,236,22473,150,47,1.4.0+d190a83b6,1098088,0.0057834634
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-17 03:54:29,[3],0.18,False,593,35681,239,3,1.4.0+d190a83b6,1098088,0.014532177
vsp.dcr.farm,mainnet,2020-12-09,2026-07-17 03:54:28,[3],0.5,False,980,21196,118,2,1.4.0,1098088,0.024016077
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-17 03:54:28,[3],0.49,False,294,26270,163,41,1.4.0+d190a83b6,1098086,0.0072044698
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-17 03:54:28,[3],1,False,220,38035,256,0,1.4.0+d190a83b6,1098088,0.005391364
vspd.bass.cf,mainnet,2022-05-01,2026-07-17 03:54:28,[3],0.16,False,170,31269,187,80,1.4.0,1098088,0.004166054000000001
