id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-24 04:04:13,[3],0.088,False,1678,31061,179,9,1.4.0,1099955,0.04085409
dcr.cerebro.host,mainnet,2024-09-09,2026-07-24 04:04:13,[3],0.888,False,17,166,0,3,1.4.0+d190a83b6,1099955,0.0004138972
dcrhive.com,mainnet,2022-06-23,2026-07-24 04:04:13,[3],1,False,331,31804,245,2,1.4.0+d190a83b6,1099955,0.008058822
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-24 04:04:13,[3],0.9500000000000001,False,134,15685,106,320,1.4.0+d190a83b6,1099955,0.0032624840000000004
decred.stake.fun,mainnet,2021-01-28,2026-07-24 04:04:13,[3],0.5,False,244,35221,221,111,1.4.0,1099955,0.005940642
decredvoting.com,mainnet,2021-02-01,2026-07-24 04:04:13,[3],1,False,152,9862,71,2,1.4.0,1099955,0.0037007280000000004
stakey.net,mainnet,2020-10-22,2026-07-24 04:04:13,[3],1,False,310,38660,291,5,1.4.0,1099955,0.0075475373000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-24 04:04:13,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1964426,0
ultravsp.uk,mainnet,2020-12-01,2026-07-24 04:04:13,[3],0.30000000000000004,False,240,22514,150,47,1.4.0+d190a83b6,1099955,0.0058432547
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-24 04:04:13,[3],0.18,False,580,35810,239,3,1.4.0+d190a83b6,1099955,0.014121199000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-07-24 04:04:13,[3],0.5,False,977,21431,119,2,1.4.0,1099955,0.023786915000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-24 04:04:13,[3],0.49,False,280,26338,164,41,1.4.0+d190a83b6,1099953,0.006815471
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-24 04:04:13,[3],1,False,212,38080,257,0,1.4.0+d190a83b6,1099955,0.0051615415
vspd.bass.cf,mainnet,2022-05-01,2026-07-24 04:04:13,[3],0.16,False,185,31319,187,80,1.4.0,1099955,0.0045041754
