id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-26 04:19:05,[3],0.088,False,1718,31166,180,9,1.4.0,1100451,0.04191266
dcr.cerebro.host,mainnet,2024-09-09,2026-07-26 04:19:05,[3],0.888,False,16,168,0,3,1.4.0+d190a83b6,1100451,0.00039033911999999997
dcrhive.com,mainnet,2022-06-23,2026-07-26 04:19:05,[3],1,False,354,31815,245,2,1.4.0+d190a83b6,1100451,0.008636253
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-26 04:19:05,[3],0.9500000000000001,False,130,15693,106,320,1.4.0+d190a83b6,1100451,0.0031715052000000003
decred.stake.fun,mainnet,2021-01-28,2026-07-26 04:19:05,[3],0.5,False,227,35238,222,111,1.4.0,1100451,0.005537936
decredvoting.com,mainnet,2021-02-01,2026-07-26 04:19:05,[3],1,False,145,9870,71,2,1.4.0,1100451,0.0035374481
stakey.net,mainnet,2020-10-22,2026-07-26 04:19:05,[3],1,False,298,38675,291,5,1.4.0,1100451,0.007270066
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-26 04:19:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1965875,0
ultravsp.uk,mainnet,2020-12-01,2026-07-26 04:19:05,[3],0.30000000000000004,False,241,22524,150,47,1.4.0+d190a83b6,1100451,0.0058794827
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-26 04:19:05,[3],0.18,False,578,35848,239,3,1.4.0+d190a83b6,1100451,0.0141010005
vsp.dcr.farm,mainnet,2020-12-09,2026-07-26 04:19:05,[3],0.5,False,997,21475,119,2,1.4.0,1100451,0.024323005
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-26 04:19:06,[3],0.49,False,279,26361,164,41,1.4.0+d190a83b6,1100449,0.006807036000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-26 04:19:05,[3],1,False,212,38091,258,0,1.4.0+d190a83b6,1100451,0.0051719933
vspd.bass.cf,mainnet,2022-05-01,2026-07-26 04:19:06,[3],0.16,False,185,31328,187,80,1.4.0,1100451,0.004513296
