id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-16 03:54:08,[3],0.088,False,1754,30602,174,9,1.4.0,1097791,0.042941783000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-07-16 03:54:08,[3],0.888,False,18,162,0,3,1.4.0+d190a83b6,1097791,0.00044067963999999996
dcrhive.com,mainnet,2022-06-23,2026-07-16 03:54:09,[3],1,False,246,31702,244,2,1.4.0+d190a83b6,1096865,0.00599386
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-16 03:54:08,[3],0.9500000000000001,False,159,15647,106,320,1.4.0+d190a83b6,1097791,0.00389267
decred.stake.fun,mainnet,2021-01-28,2026-07-16 03:54:08,[3],0.5,False,32,35182,220,111,1.4.0,1097791,0.00078343047
decredvoting.com,mainnet,2021-02-01,2026-07-16 03:54:08,[3],1,False,190,9821,71,2,1.4.0,1097791,0.004651618000000001
stakey.net,mainnet,2020-10-22,2026-07-16 03:54:08,[3],1,False,371,38574,291,5,1.4.0,1097791,0.009082897000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-16 03:54:08,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1958652,0
ultravsp.uk,mainnet,2020-12-01,2026-07-16 03:54:08,[3],0.30000000000000004,False,247,22461,150,47,1.4.0+d190a83b6,1097791,0.0060471036
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-16 03:54:08,[3],0.18,False,585,35666,239,3,1.4.0+d190a83b6,1097791,0.014322088
vsp.dcr.farm,mainnet,2020-12-09,2026-07-16 03:54:08,[3],0.5,False,981,21161,118,2,1.4.0,1097791,0.02401704
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-16 03:54:09,[3],0.49,False,291,26265,163,41,1.4.0+d190a83b6,1097787,0.007124495000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-16 03:54:08,[3],1,False,221,38030,256,0,1.4.0+d190a83b6,1097791,0.0054105665
vspd.bass.cf,mainnet,2022-05-01,2026-07-16 03:54:08,[3],0.16,False,173,31260,187,80,1.4.0,1097791,0.0042354210000000005
