id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-03 04:33:14,[3],0.088,False,1708,29855,171,9,1.4.0,1094073,0.04202756
dcr.cerebro.host,mainnet,2024-09-09,2026-07-03 04:33:15,[3],0.888,False,19,156,0,3,1.4.0+d190a83b6,1094073,0.00046751967999999995
dcrhive.com,mainnet,2022-06-23,2026-07-02 10:29:27,[3],1,False,207,31607,244,2,1.4.0+d190a83b6,1092382,0.005057539000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-03 04:33:14,[3],0.9500000000000001,False,157,15587,106,320,1.4.0+d190a83b6,1094073,0.0038631890000000004
decred.stake.fun,mainnet,2021-01-28,2026-07-03 04:33:15,[3],0.5,False,35,35172,218,111,1.4.0,1094073,0.00086122047
decredvoting.com,mainnet,2021-02-01,2026-07-03 04:33:14,[3],1,False,254,9707,71,2,1.4.0,1094073,0.00625
stakey.net,mainnet,2020-10-22,2026-07-03 04:33:15,[3],1,False,506,38364,291,5,1.4.0,1094073,0.012450787000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-03 04:33:15,[3],0.6900000000000001,False,457,453872,1039,1070,1.5.0-pre+7e6d8d7d3,1949331,0.08913594500000001
teststakepool.decred.org,testnet,2020-06-01,2026-07-03 04:33:14,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1949331,0
ultravsp.uk,mainnet,2020-12-01,2026-07-03 04:33:15,[3],0.30000000000000004,False,270,22388,148,4,1.4.0+d190a83b6,1094073,0.006643701
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-03 04:33:15,[3],0.18,False,553,35437,237,3,1.4.0+d190a83b6,1094073,0.013607283000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-07-03 04:33:15,[3],0.5,False,991,20743,118,2,1.4.0,1094073,0.024384843
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-03 04:33:15,[3],0.49,False,304,26150,163,41,1.4.0+d190a83b6,1094073,0.007480315
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-03 04:33:14,[3],1,False,179,37937,253,0,1.4.0+d190a83b6,1094073,0.0044045276
vspd.bass.cf,mainnet,2022-05-01,2026-07-03 04:33:15,[3],0.16,False,135,31181,187,80,1.4.0,1094073,0.0033218504
