id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-07-20 04:27:09,[3],0.088,False,1762,30778,175,9,1.4.0,1098650,0.04302073
dcr.cerebro.host,mainnet,2024-09-09,2026-07-20 04:27:10,[3],0.888,False,18,164,0,3,1.4.0+d190a83b6,1098650,0.00043948530000000003
dcrhive.com,mainnet,2022-06-23,2026-07-20 04:27:10,[3],1,False,262,31758,245,2,1.4.0+d190a83b6,1098650,0.006396953
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-07-20 04:27:09,[3],0.9500000000000001,False,150,15662,106,320,1.4.0+d190a83b6,1098650,0.0036623776000000003
decred.stake.fun,mainnet,2021-01-28,2026-07-20 04:27:10,[3],0.5,False,29,35185,221,111,1.4.0,1098650,0.0007080597
decredvoting.com,mainnet,2021-02-01,2026-07-20 04:27:10,[3],1,False,172,9839,71,2,1.4.0,1098650,0.0041995263
stakey.net,mainnet,2020-10-22,2026-07-20 04:27:10,[3],1,False,338,38614,291,5,1.4.0,1098650,0.008252557
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-07-08 20:27:47,[3],0.6900000000000001,False,1142,457560,1041,1070,1.5.0-pre+7e6d8d7d3,1953406,0.22378993
teststakepool.decred.org,testnet,2020-06-01,2026-07-20 04:27:10,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1961558,0
ultravsp.uk,mainnet,2020-12-01,2026-07-20 04:27:10,[3],0.30000000000000004,False,242,22484,150,47,1.4.0+d190a83b6,1098650,0.005908636
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-07-20 04:27:10,[3],0.18,False,584,35728,239,3,1.4.0+d190a83b6,1098650,0.014258857000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-07-20 04:27:10,[3],0.5,False,966,21268,118,2,1.4.0,1098650,0.023585713
vsp.decredcommunity.org,mainnet,2020-11-05,2026-07-20 04:27:10,[3],0.49,False,298,26288,164,41,1.4.0+d190a83b6,1098649,0.007276634000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-07-20 04:27:09,[3],1,False,232,38042,256,0,1.4.0+d190a83b6,1098650,0.0056644776
vspd.bass.cf,mainnet,2022-05-01,2026-07-20 04:27:10,[3],0.16,False,171,31287,187,80,1.4.0,1098650,0.0041751103
