pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
cedric-crispin.com,https://decred.cedric-crispin.com,10477270381700,90,0.001,36,PPLNS,0,0,19982,20,1061036,1773111317,289,28,81,0,9489012580261.904,168,31.17,-3.1672371035392715
woolypooly.com,https://woolypooly.com,2771685539840,69,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16425,0,1061035,1773110958,92,11,81,0,3160226182452.38,168,7.83,3.1672371035392723
suprnova.cc,https://dcr.suprnova.cc,149654413078,3,0.001,8,PPLNS,0,0,19982,0,0,0,0,0,81,0,237675477435.11896,168,0.42,0
