side,qty,rate,time
2,139.0,823877,2025-05-27 17:11:41.136
2,1.0,781675,2025-05-30 01:52:46.223
2,1500.0,718490,2025-05-30 01:48:16.993
1,1500.0,692454,2025-05-30 01:48:16.223
1,1.0,629025,2025-05-30 01:52:45.759
