pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
woolypooly.com,https://woolypooly.com,950161309696,26,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,18108,0,1104406,1786156297,32,3,78,0,1055912664595.833,168,4.97,-1.9711441775027305
suprnova.cc,https://dcr.suprnova.cc,96795907739,1,0.001,8,PPLNS,0,0,21836,0,0,0,0,0,78,0,107986848108.15488,168,0.5,0
cedric-crispin.com,https://decred.cedric-crispin.com,483974436666,12,0.001,36,PPLNS,0,0,21836,20,1104394,1786153377,190,5,78,0,6358008690907.732,168,3.03,1.9711441775027296
