pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,12030000000000,-1,-1,33,PPS,0,0,0,10,968067,1745279591,289,34,76,0,12075077909289.947,169,0,0
threepool.tech,https://dcr.threepool.tech,4770000000000,-1,-1,35,PPLNS,0,0,0,11,968094,1745287907,226,14,0,0,5061263033042.946,163,0,0
