side,qty,rate,time
2,40.0,26670,2026-07-31 03:35:03.071
2,40.0,26580,2026-07-31 03:17:13.272
2,40.0,26530,2026-07-31 03:14:34.092
2,40.0,26430,2026-07-31 03:14:13.720
2,40.0,26420,2026-07-31 03:12:52.305
2,40.0,26340,2026-07-31 03:11:02.313
2,40.0,26310,2026-07-31 02:41:43.571
2,40.0,26270,2026-08-04 03:58:22.427
2,40.0,26260,2026-07-31 02:29:03.032
2,40.0,26250,2026-07-31 02:29:02.256
2,40.0,26230,2026-07-31 02:28:42.113
2,40.0,26220,2026-07-31 02:20:32.855
2,40.0,26220,2026-07-31 02:20:33.559
2,40.0,26210,2026-07-31 01:59:02.442
2,40.0,26210,2026-07-31 02:20:32.073
2,40.0,25960,2026-07-31 01:58:23.109
2,40.0,25900,2026-07-31 01:57:53.156
2,40.0,25410,2026-07-31 00:10:03.004
2,40.0,25270,2026-07-31 00:01:34.691
2,40.0,25270,2026-07-31 00:10:02.263
2,40.0,25070,2026-07-31 00:01:33.951
2,40.0,24690,2026-08-04 03:49:34.270
2,40.0,24020,2026-07-31 00:01:33.198
2,40.0,24000,2026-07-31 04:09:25.043
2,40.0,23310,2026-08-04 03:49:33.108
2,40.0,23000,2026-07-31 04:09:06.908
2,40.0,22780,2026-07-28 20:12:51.161
2,40.0,22400,2026-07-28 20:12:50.362
2,40.0,22300,2026-07-28 20:12:49.654
2,40.0,22180,2026-07-31 10:46:52.226
2,40.0,22080,2026-08-04 03:34:27.628
2,40.0,22080,2026-07-31 10:34:42.214
2,40.0,22040,2026-07-28 20:12:48.985
2,40.0,21850,2026-07-31 13:34:14.528
2,40.0,21580,2026-07-31 16:15:51.643
2,40.0,21570,2026-08-02 08:30:12.611
2,40.0,21470,2026-08-01 00:09:41.403
2,40.0,21420,2026-07-31 16:45:02.454
2,40.0,21370,2026-08-01 01:41:41.926
2,40.0,21370,2026-08-03 01:03:12.097
2,40.0,21350,2026-07-31 17:32:07.930
2,40.0,21350,2026-08-04 03:20:14.988
2,40.0,21330,2026-07-31 17:32:07.266
2,40.0,21270,2026-08-01 06:21:55.875
2,40.0,21270,2026-08-02 12:31:12.169
2,40.0,21260,2026-07-31 17:32:06.620
2,40.0,21250,2026-08-01 22:05:34.877
2,40.0,21220,2026-07-31 17:49:08.034
2,40.0,21170,2026-08-01 14:38:51.936
2,40.0,21170,2026-08-02 12:31:22.470
2,40.0,21170,2026-08-03 03:38:31.439
2,40.0,21170,2026-08-01 06:21:44.740
2,40.0,21170,2026-08-01 09:02:32.156
2,40.0,21160,2026-08-04 03:19:41.588
2,40.0,21160,2026-07-31 17:49:07.263
2,40.0,21150,2026-08-02 11:23:35.305
2,40.0,21080,2026-08-03 16:03:51.976
2,40.0,21060,2026-08-02 12:31:32.238
2,40.0,21050,2026-08-02 12:31:15.632
2,40.0,20950,2026-08-03 03:38:34.043
1,40.0,20850,2026-08-04 03:20:13.758
1,40.0,20760,2026-08-04 03:30:31.665
1,40.0,20750,2026-08-01 22:05:33.977
1,40.0,20730,2026-08-03 01:15:52.338
1,40.0,20730,2026-08-02 07:38:51.835
1,40.0,20650,2026-08-02 11:23:33.423
1,40.0,20630,2026-08-01 22:13:51.898
1,40.0,20630,2026-08-03 01:03:01.922
1,40.0,20620,2026-08-01 06:21:50.530
1,40.0,20620,2026-08-04 03:20:12.391
1,40.0,20550,2026-08-02 12:31:13.585
1,40.0,20530,2026-08-02 12:31:19.883
1,40.0,20530,2026-08-02 12:31:17.691
1,40.0,20450,2026-08-03 03:38:33.128
1,40.0,20440,2026-08-01 09:02:22.454
1,40.0,20340,2026-08-01 01:45:13.907
1,40.0,20330,2026-08-01 17:27:06.639
1,40.0,20290,2026-08-01 01:45:12.829
1,40.0,20240,2026-08-01 01:45:33.308
1,40.0,20240,2026-08-01 18:33:02.681
1,40.0,20190,2026-08-01 01:50:12.402
1,40.0,20140,2026-08-01 01:50:32.874
1,40.0,20090,2026-08-01 01:50:34.096
1,40.0,20040,2026-08-01 01:51:53.616
1,40.0,19990,2026-08-01 01:51:52.602
1,40.0,19940,2026-08-01 02:24:32.454
1,40.0,19890,2026-08-01 02:24:52.403
1,40.0,19870,2026-07-31 02:41:42.635
1,40.0,19860,2026-08-04 03:51:46.415
1,40.0,18800,2026-08-04 03:51:46.862
1,40.0,17760,2026-08-04 03:58:25.595
1,40.0,17600,2026-07-28 20:12:39.568
1,40.0,17090,2026-07-31 11:02:06.531
1,40.0,17090,2026-07-28 20:12:38.530
1,40.0,16980,2026-07-31 04:14:22.531
1,40.0,16980,2026-07-28 20:12:34.531
1,40.0,16980,2026-07-31 04:14:14.530
1,40.0,16980,2026-07-31 04:14:28.531
1,40.0,16980,2026-07-31 04:14:32.531
1,40.0,16970,2026-07-31 04:13:54.535
1,40.0,16970,2026-07-31 04:14:10.531
1,40.0,16970,2026-07-31 04:13:58.531
1,40.0,16970,2026-07-31 04:13:50.531
1,40.0,16960,2026-07-31 04:13:44.531
1,40.0,16960,2026-07-31 04:13:40.531
1,40.0,16960,2026-07-31 04:13:06.532
1,40.0,16960,2026-07-31 04:13:18.531
1,40.0,16960,2026-07-31 04:13:32.532
1,40.0,16960,2026-07-31 04:13:26.531
1,40.0,16960,2026-07-31 04:13:10.531
1,40.0,16960,2026-07-31 04:13:22.540
1,40.0,16710,2026-08-04 03:58:27.058
1,40.0,16560,2026-07-28 20:12:26.542
1,40.0,16470,2026-07-28 20:12:20.530
