side,qty,rate,time
2,160.0,100000,2025-04-14 06:21:28.324
2,160.0,50000,2025-04-14 06:21:17.339
2,200.0,29990,2025-04-12 11:34:30.616
2,160.0,20000,2025-04-14 06:21:05.873
2,160.0,18000,2025-04-14 06:20:56.601
2,40.0,15200,2025-04-15 17:11:22.326
2,40.0,14690,2025-04-16 02:02:45.954
1,40.0,14340,2025-04-16 02:09:16.181
1,40.0,14180,2025-04-15 17:11:30.562
1,40.0,14040,2025-04-15 17:11:40.031
1,1000.0,10000,2025-04-12 11:33:43.878
1,2000.0,2000,2025-04-12 11:33:27.998
1,20000.0,590,2025-04-12 11:33:04.634
