id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-01 03:43:38,[3],0.088,False,1866,20198,119,9,1.4.0,1050346,0.045423564
dcr.cerebro.host,mainnet,2024-09-09,2026-02-01 03:43:38,[3],0.888,False,23,23,0,3,1.4.0+d190a83b6,1050346,0.00055988313
dcrhive.com,mainnet,2022-06-23,2026-02-01 03:43:38,[3],1,False,273,30478,229,2,1.4.0+d190a83b6,1050346,0.0066455696
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-01 03:43:38,[3],0.9500000000000001,False,84,15042,101,320,1.4.0+d190a83b6,1050346,0.0020447907
decred.stake.fun,mainnet,2021-01-28,2026-02-01 03:43:38,[3],0.5,False,803,32677,197,105,1.4.0,1050346,0.019547224000000002
decredvoting.com,mainnet,2021-02-01,2026-02-01 03:43:38,[3],1,False,89,9365,61,2,1.4.0,1050346,0.0021665043
stakey.net,mainnet,2020-10-22,2026-02-01 03:43:38,[3],1,False,149,36786,284,5,1.4.0,1050346,0.003627069
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-01 03:43:38,[3],0.6900000000000001,False,451,399251,907,1065,1.4.0+d190a83b6,1839868,0.08815481
teststakepool.decred.org,testnet,2020-06-01,2026-02-01 03:43:38,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1839868,0
ultravsp.uk,mainnet,2020-12-01,2026-02-01 03:43:38,[3],0.30000000000000004,False,261,20690,134,4,1.4.0+d190a83b6,1050346,0.0063534565
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-01 03:43:38,[3],0.18,False,828,32017,208,3,1.4.0+d190a83b6,1050346,0.020155793
vsp.dcr.farm,mainnet,2020-12-09,2026-02-01 03:43:38,[3],0.5,False,308,17464,101,2,1.4.0,1050346,0.007497566000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-01 03:43:38,[3],0.49,False,507,23452,148,41,1.4.0+d190a83b6,1050346,0.012341772
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-01 03:43:38,[3],1,False,322,36569,243,0,1.4.0+d190a83b6,1050346,0.007838364
vspd.bass.cf,mainnet,2022-05-01,2026-02-01 03:43:38,[3],0.16,False,223,30236,180,80,1.4.0,1050346,0.0054284325
