id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-20 03:28:05,[3],0.088,False,1496,21234,124,9,1.4.0,1055824,0.036712557
dcr.cerebro.host,mainnet,2024-09-09,2026-02-20 03:28:05,[3],0.888,False,22,38,0,3,1.4.0+d190a83b6,1055824,0.00053989055
dcrhive.com,mainnet,2022-06-23,2026-02-20 03:28:05,[3],1,False,236,30648,229,2,1.4.0+d190a83b6,1055824,0.0057915533
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-20 03:28:05,[3],0.9500000000000001,False,81,15094,102,320,1.4.0+d190a83b6,1055824,0.0019877788
decred.stake.fun,mainnet,2021-01-28,2026-02-20 03:28:05,[3],0.5,False,833,33234,197,105,1.4.0,1055824,0.02044222
decredvoting.com,mainnet,2021-02-01,2026-02-20 03:28:05,[3],1,False,76,9423,65,2,1.4.0,1055824,0.0018650765
stakey.net,mainnet,2020-10-22,2026-02-20 03:28:05,[3],1,False,125,36871,285,5,1.4.0,1055824,0.00306756
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-20 03:28:05,[3],0.6900000000000001,False,451,405335,924,1065,1.4.0+d190a83b6,1853544,0.08782863
teststakepool.decred.org,testnet,2020-06-01,2026-02-20 03:28:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1853544,0
ultravsp.uk,mainnet,2020-12-01,2026-02-20 03:28:05,[3],0.30000000000000004,False,300,20869,134,4,1.4.0+d190a83b6,1055824,0.007362144
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-20 03:28:06,[3],0.18,False,793,32578,210,3,1.4.0+d190a83b6,1055824,0.019460599999999998
vsp.dcr.farm,mainnet,2020-12-09,2026-02-20 03:28:05,[3],0.5,False,186,17630,102,2,1.4.0,1055824,0.0045645293
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-20 03:28:05,[3],0.49,False,490,23786,148,41,1.4.0+d190a83b6,1055824,0.012024835000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-20 03:28:05,[3],1,False,478,36818,245,0,1.4.0+d190a83b6,1055824,0.01173035
vspd.bass.cf,mainnet,2022-05-01,2026-02-20 03:28:05,[3],0.16,False,153,30361,181,80,1.4.0,1055824,0.0037546933
