id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-08 03:46:52,[3],0.088,False,1642,20604,120,9,1.4.0,1052347,0.040585298000000006
dcr.cerebro.host,mainnet,2024-09-09,2026-02-08 03:46:52,[3],0.888,False,21,29,0,3,1.4.0+d190a83b6,1052347,0.0005190568
dcrhive.com,mainnet,2022-06-23,2026-02-08 03:46:52,[3],1,False,258,30532,229,2,1.4.0+d190a83b6,1052347,0.0063769836
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-08 03:46:52,[3],0.9500000000000001,False,96,15060,101,320,1.4.0+d190a83b6,1052347,0.002372831
decred.stake.fun,mainnet,2021-01-28,2026-02-08 03:46:52,[3],0.5,False,844,32866,197,105,1.4.0,1052347,0.02086114
decredvoting.com,mainnet,2021-02-01,2026-02-08 03:46:52,[3],1,False,70,9391,61,2,1.4.0,1052347,0.0017301893000000001
stakey.net,mainnet,2020-10-22,2026-02-08 03:46:52,[3],1,False,152,36812,284,5,1.4.0,1052347,0.0037569825
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-08 03:46:52,[3],0.6900000000000001,False,451,401475,914,1065,1.4.0+d190a83b6,1844910,0.08815481
teststakepool.decred.org,testnet,2020-06-01,2026-02-08 03:46:52,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1844910,0
ultravsp.uk,mainnet,2020-12-01,2026-02-08 03:46:52,[3],0.30000000000000004,False,281,20757,134,4,1.4.0+d190a83b6,1052347,0.0069454745
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-08 03:46:52,[3],0.18,False,765,32215,209,3,1.4.0+d190a83b6,1052347,0.018908497
vsp.dcr.farm,mainnet,2020-12-09,2026-02-08 03:46:52,[3],0.5,False,255,17529,101,2,1.4.0,1052347,0.006302832600000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-08 03:46:52,[3],0.49,False,453,23575,148,41,1.4.0+d190a83b6,1052347,0.011196797000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-08 03:46:52,[3],1,False,386,36633,243,0,1.4.0+d190a83b6,1052347,0.009540758
vspd.bass.cf,mainnet,2022-05-01,2026-02-08 03:46:52,[3],0.16,False,194,30291,180,80,1.4.0,1052347,0.0047950963
