id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-24 03:26:10,[3],0.088,False,1439,21456,124,9,1.4.0,1056992,0.035496682
dcr.cerebro.host,mainnet,2024-09-09,2026-02-24 03:26:10,[3],0.888,False,24,40,0,3,1.4.0+d190a83b6,1056992,0.0005920225
dcrhive.com,mainnet,2022-06-23,2026-02-24 03:26:10,[3],1,False,243,30681,229,2,1.4.0+d190a83b6,1056992,0.0059942277
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-24 03:26:10,[3],0.9500000000000001,False,78,15103,102,320,1.4.0+d190a83b6,1056992,0.0019240731000000001
decred.stake.fun,mainnet,2021-01-28,2026-02-24 03:26:10,[3],0.5,False,887,33370,198,105,1.4.0,1056992,0.021880165
decredvoting.com,mainnet,2021-02-01,2026-02-24 03:26:10,[3],1,False,89,9435,65,2,1.4.0,1056992,0.0021954167
stakey.net,mainnet,2020-10-22,2026-02-24 03:26:10,[3],1,False,120,36884,285,5,1.4.0,1056992,0.0029601124
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-24 03:26:10,[3],0.6900000000000001,False,449,406610,928,1065,1.4.0+d190a83b6,1856419,0.08788413
teststakepool.decred.org,testnet,2020-06-01,2026-02-24 03:26:10,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1856420,0
ultravsp.uk,mainnet,2020-12-01,2026-02-24 03:26:10,[3],0.30000000000000004,False,298,20906,134,4,1.4.0+d190a83b6,1056992,0.0073509460000000006
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-24 03:26:10,[3],0.18,False,747,32684,210,3,1.4.0+d190a83b6,1056992,0.0184267
vsp.dcr.farm,mainnet,2020-12-09,2026-02-24 03:26:10,[3],0.5,False,180,17653,102,2,1.4.0,1056992,0.004440169
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-24 03:26:10,[3],0.49,False,446,23854,148,41,1.4.0+d190a83b6,1056992,0.011001752
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-24 03:26:10,[3],1,False,511,36883,245,0,1.4.0+d190a83b6,1056992,0.012605146000000001
vspd.bass.cf,mainnet,2022-05-01,2026-02-24 03:26:10,[3],0.16,False,134,30383,182,80,1.4.0,1056992,0.003305459
