id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-05 03:24:18,[3],0.088,False,1711,20449,119,9,1.4.0,1051477,0.042513542
dcr.cerebro.host,mainnet,2024-09-09,2026-02-05 03:24:18,[3],0.888,False,18,28,0,3,1.4.0+d190a83b6,1051478,0.00044730497999999997
dcrhive.com,mainnet,2022-06-23,2026-02-05 03:24:19,[3],1,False,268,30504,229,2,1.4.0+d190a83b6,1051477,0.0066590467
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-05 03:24:18,[3],0.9500000000000001,False,77,15051,101,320,1.4.0+d190a83b6,1051477,0.0019132337
decred.stake.fun,mainnet,2021-01-28,2026-02-05 03:24:18,[3],0.5,False,817,32784,197,105,1.4.0,1051477,0.020300154
decredvoting.com,mainnet,2021-02-01,2026-02-05 03:19:17,[3],1,False,81,9377,61,2,1.4.0,1051477,0.0020126223
stakey.net,mainnet,2020-10-22,2026-02-05 03:24:19,[3],1,False,143,36801,284,5,1.4.0,1051477,0.0035531481
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-05 03:24:18,[3],0.6900000000000001,False,459,400527,911,1065,1.4.0+d190a83b6,1842739,0.08973607
teststakepool.decred.org,testnet,2020-06-01,2026-02-05 03:24:18,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1842739,0
ultravsp.uk,mainnet,2020-12-01,2026-02-05 03:24:19,[3],0.30000000000000004,False,255,20732,134,4,1.4.0+d190a83b6,1051477,0.0063360333
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-05 03:24:19,[3],0.18,False,769,32135,209,3,1.4.0+d190a83b6,1051477,0.019107489000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-02-05 03:24:18,[3],0.5,False,272,17504,101,2,1.4.0,1051477,0.0067584356
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-05 03:24:19,[3],0.49,False,468,23527,148,41,1.4.0+d190a83b6,1051477,0.011628484000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-05 03:24:18,[3],1,False,341,36605,243,0,1.4.0+d190a83b6,1051477,0.0084728915
vspd.bass.cf,mainnet,2022-05-01,2026-02-05 03:24:19,[3],0.16,False,208,30262,180,80,1.4.0,1051477,0.0051682154000000004
