id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-02-27 03:23:57,[3],0.088,False,1508,21606,124,9,1.4.0,1057843,0.03700977
dcr.cerebro.host,mainnet,2024-09-09,2026-02-27 03:23:57,[3],0.888,False,22,43,0,3,1.4.0+d190a83b6,1057844,0.00053991703
dcrhive.com,mainnet,2022-06-23,2026-02-27 03:23:57,[3],1,False,244,30700,229,2,1.4.0+d190a83b6,1057844,0.0059881710000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-02-27 03:23:57,[3],0.9500000000000001,False,87,15112,102,320,1.4.0+d190a83b6,1057843,0.002135179
decred.stake.fun,mainnet,2021-01-28,2026-02-27 03:23:57,[3],0.5,False,952,33454,198,105,1.4.0,1057843,0.023364257000000003
decredvoting.com,mainnet,2021-02-01,2026-02-27 03:23:57,[3],1,False,90,9443,66,2,1.4.0,1057844,0.0022087516
stakey.net,mainnet,2020-10-22,2026-02-27 03:23:57,[3],1,False,117,36898,285,5,1.4.0,1057844,0.002871377
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-02-27 03:23:57,[3],0.6900000000000001,False,447,407519,932,1065,1.4.0+d190a83b6,1858580,0.08723653
teststakepool.decred.org,testnet,2020-06-01,2026-02-27 03:23:56,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1858580,0
ultravsp.uk,mainnet,2020-12-01,2026-02-27 03:23:57,[3],0.30000000000000004,False,301,20943,134,4,1.4.0+d190a83b6,1057844,0.0073870467
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-02-27 03:23:57,[3],0.18,False,747,32758,211,3,1.4.0+d190a83b6,1057841,0.018330839
vsp.dcr.farm,mainnet,2020-12-09,2026-02-27 03:23:57,[3],0.5,False,174,17664,102,2,1.4.0,1057844,0.0042702532
vsp.decredcommunity.org,mainnet,2020-11-05,2026-02-27 03:23:57,[3],0.49,False,427,23899,148,41,1.4.0+d190a83b6,1057844,0.010479299000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-02-27 03:23:57,[3],1,False,525,36932,245,0,1.4.0+d190a83b6,1057843,0.012884701
vspd.bass.cf,mainnet,2022-05-01,2026-02-27 03:23:57,[3],0.16,False,172,30395,182,80,1.4.0,1057844,0.0042211697
