baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdt.polygon,82956946910,0,0.0,0,82956946910,82956946910,0.0,2026-03-07 03:10:30.019
dcr,usdc.polygon,34000000,0,0.0,0,34000000,34000000,0.0,2026-03-07 03:10:30.022
dcr,polygon,300000000000,0,0.0,0,300000000000,300000000000,0.0,2026-03-07 03:10:30.021
ltc,usdt.polygon,83000000,0,0.0,0,83000000,83000000,0.0,2026-03-07 03:10:30.021
firo,usdt.polygon,3973350,0,0.0,0,3973350,3973350,0.0,2026-03-07 03:10:30.021
dcr,btc,43010,0,-0.01488776912505726,4800,44080,42550,148265.08457300783,2026-03-07 03:10:30.191
dcr,usdt.polygon,32461790,0,0.0,0,32461790,32461790,0.0,2026-03-07 03:10:30.249
usdc.polygon,usdt.polygon,100000000,0,0.0,0,100000000,100000000,0.0,2026-03-07 03:10:30.021
