baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,30260,0,-0.021661817006142902,2080,31530,30260,41970.72088565366,2026-03-31 03:46:10.016
usdc.polygon,usdt.polygon,100000000,0,0.0,0,100000000,100000000,0.0,2026-03-31 03:46:00.024
dcr,usdc.polygon,34000000,0,0.0,0,34000000,34000000,0.0,2026-03-31 03:46:00.024
btc,usdt.polygon,82956946910,0,0.0,0,82956946910,82956946910,0.0,2026-03-31 03:46:00.019
firo,usdt.polygon,3973350,0,0.0,0,3973350,3973350,0.0,2026-03-31 03:46:00.024
dcr,usdt.polygon,27523620,0,0.0,0,27523620,27523620,0.0,2026-03-31 03:46:00.022
dcr,polygon,278557176960,0,0.0,0,278557176960,278557176960,0.0,2026-03-31 03:46:00.022
ltc,usdt.polygon,83000000,0,0.0,0,83000000,83000000,0.0,2026-03-31 03:46:00.022
