baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
usdc.polygon,usdt.polygon,100000000,0,0.0,0.0,100000000,100000000,0.0,2026-03-02 03:26:30.020
firo,usdt.polygon,3973350,0,0.0,0.0,3973350,3973350,0.0,2026-03-02 03:26:30.020
dcr,polygon,300000000000,0,0.0,0.0,300000000000,300000000000,0.0,2026-03-02 03:26:30.020
dcr,usdt.polygon,32461790,0,0.0,0.0,32461790,32461790,0.0,2026-03-02 03:26:30.021
dcr,btc,46250,0,-0.05135988841941174,4586.664,48760,44980,140903.34412209998,2026-03-02 03:26:30.020
btc,usdt.polygon,82956946910,0,0.0,0.0,82956946910,82956946910,0.0,2026-03-02 03:26:30.017
ltc,usdt.polygon,83000000,0,0.0,0.0,83000000,83000000,0.0,2026-03-02 03:26:30.020
dcr,usdc.polygon,34000000,0,0.0,0.0,34000000,34000000,0.0,2026-03-02 03:26:30.020
