baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdt.polygon,32461790,0,0.31271402205367355,2.0,32461790,24728760,57.8356299283274,2026-02-27 03:25:30.019
dcr,btc,52100,0,0.23167848699763594,5673.27213333,52100,42300,164058.6337929832,2026-02-27 03:25:40.459
btc,usdt.polygon,82956946910,0,0.0,0.0,82956946910,82956946910,0.0,2026-02-27 03:25:30.020
ltc,usdt.polygon,83000000,0,0.0,0.0,83000000,83000000,0.0,2026-02-27 03:25:30.019
dcr,usdc.polygon,18370440,0,0.0,0.0,18370440,18370440,0.0,2026-02-27 03:25:30.019
usdc.polygon,usdt.polygon,100000000,0,0.0,0.0,100000000,100000000,0.0,2026-02-27 03:25:30.017
firo,usdt.polygon,3973350,0,0.0,0.0,3973350,3973350,0.0,2026-02-27 03:25:30.019
dcr,polygon,70786002030,0,0.0,0.0,70786002030,70786002030,0.0,2026-02-27 03:25:30.019
