id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-23 02:52:40,[3],0.088,False,1928,19612,113,9,1.4.0,1047724,0.04665231
dcr.cerebro.host,mainnet,2024-09-09,2026-01-23 02:52:40,[3],0.888,False,9,16,0,3,1.4.0+d190a83b6,1047724,0.00021777530000000002
dcrhive.com,mainnet,2022-06-23,2026-01-23 02:52:41,[3],1,False,286,30413,228,2,1.4.0+d190a83b6,1047724,0.0069204154
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-23 02:52:40,[3],0.9500000000000001,False,93,15016,101,320,1.4.0+d190a83b6,1047724,0.0022503447000000003
decred.stake.fun,mainnet,2021-01-28,2026-01-23 02:52:41,[3],0.5,False,770,32453,196,105,1.4.0,1047724,0.018631887
decredvoting.com,mainnet,2021-02-01,2026-01-23 02:52:40,[3],1,False,93,9328,61,2,1.4.0,1047724,0.0022503447000000003
stakey.net,mainnet,2020-10-22,2026-01-23 02:52:41,[3],1,False,164,36739,284,5,1.4.0,1047724,0.00396835
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-23 02:52:41,[3],0.6900000000000001,False,456,396372,902,1065,1.4.0+d190a83b6,1833363,0.08833785
teststakepool.decred.org,testnet,2020-06-01,2026-01-23 02:52:40,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1833363,0
ultravsp.uk,mainnet,2020-12-01,2026-01-23 02:52:41,[3],0.30000000000000004,False,258,20613,130,4,1.4.0+d190a83b6,1047724,0.0062428922
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-23 02:52:41,[3],0.18,False,924,31727,208,3,1.4.0+d190a83b6,1047724,0.022358265000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-01-23 02:52:40,[3],0.5,False,367,17366,101,2,1.4.0,1047724,0.008880393
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-23 02:52:41,[3],0.49,False,571,23260,148,41,1.4.0+d190a83b6,1047724,0.013816633
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-23 02:52:40,[3],1,False,404,36450,242,0,1.4.0+d190a83b6,1047724,0.009775692
vspd.bass.cf,mainnet,2022-05-01,2026-01-23 02:52:41,[3],0.16,False,256,30171,179,80,1.4.0,1047724,0.0061944975
