id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-28 02:54:36,[3],0.088,False,1918,19933,119,9,1.4.0,1049163,0.045902736
dcr.cerebro.host,mainnet,2024-09-09,2026-01-28 02:54:36,[3],0.888,False,29,17,0,3,1.4.0+d190a83b6,1049163,0.0006940455599999999
dcrhive.com,mainnet,2022-06-23,2026-01-28 02:54:36,[3],1,False,276,30449,229,2,1.4.0+d190a83b6,1049163,0.0066053993
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-28 02:54:36,[3],0.9500000000000001,False,89,15031,101,320,1.4.0+d190a83b6,1049163,0.002130002
decred.stake.fun,mainnet,2021-01-28,2026-01-28 02:54:36,[3],0.5,False,803,32578,197,105,1.4.0,1049163,0.019217882000000002
decredvoting.com,mainnet,2021-02-01,2026-01-28 02:54:36,[3],1,False,105,9346,61,2,1.4.0,1049163,0.0025129237
stakey.net,mainnet,2020-10-22,2026-01-28 02:54:36,[3],1,False,164,36759,284,5,1.4.0,1049163,0.003924947
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-28 02:54:36,[3],0.6900000000000001,False,457,397955,905,1065,1.4.0+d190a83b6,1836967,0.08938001
teststakepool.decred.org,testnet,2020-06-01,2026-01-28 02:54:36,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1836967,0
ultravsp.uk,mainnet,2020-12-01,2026-01-28 02:54:36,[3],0.30000000000000004,False,261,20657,134,4,1.4.0+d190a83b6,1049163,0.0062464103000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-28 02:54:36,[3],0.18,False,908,31888,208,3,1.4.0+d190a83b6,1049163,0.021730807
vsp.dcr.farm,mainnet,2020-12-09,2026-01-28 02:54:36,[3],0.5,False,334,17415,101,2,1.4.0,1049163,0.00799349
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-28 02:54:36,[3],0.49,False,537,23370,148,41,1.4.0+d190a83b6,1049163,0.012851809
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-28 02:54:36,[3],1,False,366,36515,243,0,1.4.0+d190a83b6,1049163,0.008759334
vspd.bass.cf,mainnet,2022-05-01,2026-01-28 02:54:36,[3],0.16,False,237,30211,179,80,1.4.0,1049163,0.005672027400000001
