id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-09 02:53:34,[3],0.088,False,1774,18791,109,9,1.4.0,1043693,0.041855417000000006
dcr.cerebro.host,mainnet,2024-09-09,2026-01-09 02:53:34,[3],0.888,False,11,15,0,1,1.4.0+d190a83b6,1043554,0.00025879917999999997
dcrhive.com,mainnet,2022-06-23,2026-01-09 02:53:35,[3],1,False,339,30261,226,2,1.4.0+d190a83b6,1043693,0.007998302
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-09 02:53:34,[3],0.9500000000000001,False,93,14978,100,320,1.4.0+d190a83b6,1043693,0.0021942242
decred.stake.fun,mainnet,2021-01-28,2026-01-09 02:53:34,[3],0.5,False,429,32025,196,46,1.4.0,1041388,0.010874525000000001
decredvoting.com,mainnet,2021-02-01,2026-01-09 02:53:34,[3],1,False,105,9285,61,2,1.4.0,1043693,0.00247735
stakey.net,mainnet,2020-10-22,2026-01-09 02:53:35,[3],1,False,189,36661,281,5,1.4.0,1043693,0.004459229800000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-09 02:53:34,[3],0.6900000000000001,False,458,391695,886,1065,1.4.0+d190a83b6,1823282,0.0893833
teststakepool.decred.org,testnet,2020-06-01,2026-01-09 02:53:35,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1823282,0
ultravsp.uk,mainnet,2020-12-01,2026-01-09 02:53:35,[3],0.30000000000000004,False,262,20480,129,4,1.4.0+d190a83b6,1043693,0.006181578
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-09 02:53:34,[3],0.18,False,969,31308,202,3,1.4.0+d190a83b6,1043693,0.022862399999999998
vsp.dcr.farm,mainnet,2020-12-09,2026-01-09 02:53:34,[3],0.5,False,534,17162,93,2,1.4.0,1043693,0.012599094
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-09 02:53:35,[3],0.49,False,563,23054,146,13,1.4.0+d190a83b6,1043691,0.013286763
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-09 02:53:34,[3],1,False,552,36252,240,0,1.4.0+d190a83b6,1043693,0.0130237825
vspd.bass.cf,mainnet,2022-05-01,2026-01-09 02:53:34,[3],0.16,False,282,30033,178,80,1.4.0,1043693,0.0066534540000000005
