id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-12 02:58:51,[3],0.088,False,1677,18958,109,9,1.4.0,1044568,0.04067328
dcr.cerebro.host,mainnet,2024-09-09,2026-01-12 02:58:52,[3],0.888,False,11,15,0,1,1.4.0+d190a83b6,1043554,0.00025879917999999997
dcrhive.com,mainnet,2022-06-23,2026-01-12 02:58:52,[3],1,False,318,30306,226,2,1.4.0+d190a83b6,1044568,0.0077126436
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-12 02:58:51,[3],0.9500000000000001,False,89,14986,100,320,1.4.0+d190a83b6,1044568,0.00215857
decred.stake.fun,mainnet,2021-01-28,2026-01-12 02:58:52,[3],0.5,False,429,32025,196,46,1.4.0,1041388,0.010874525000000001
decredvoting.com,mainnet,2021-02-01,2026-01-12 02:58:51,[3],1,False,96,9295,61,2,1.4.0,1044568,0.0023283450000000003
stakey.net,mainnet,2020-10-22,2026-01-12 02:58:52,[3],1,False,173,36681,282,5,1.4.0,1044568,0.004195872000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-12 02:58:52,[3],0.6900000000000001,False,465,392667,891,1065,1.4.0+d190a83b6,1825446,0.09074941
teststakepool.decred.org,testnet,2020-06-01,2026-01-12 02:58:51,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1825445,0
ultravsp.uk,mainnet,2020-12-01,2026-01-12 02:58:52,[3],0.30000000000000004,False,256,20506,129,4,1.4.0+d190a83b6,1044568,0.0062089204
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-12 02:58:52,[3],0.18,False,883,31409,204,3,1.4.0+d190a83b6,1044568,0.021415925000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-01-12 02:58:52,[3],0.5,False,507,17215,93,2,1.4.0,1044568,0.012296573000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-12 02:58:52,[3],0.49,False,531,23101,146,13,1.4.0+d190a83b6,1044568,0.012878659
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-12 02:58:52,[3],1,False,506,36299,240,0,1.4.0+d190a83b6,1044568,0.01227232
vspd.bass.cf,mainnet,2022-05-01,2026-01-12 02:58:52,[3],0.16,False,269,30063,178,80,1.4.0,1044568,0.0065242173
