side,qty,rate,time
2,80.0,100000000,2025-09-19 12:05:16.477
2,320.0,30000,2025-07-31 02:24:08.732
2,240.0,17000,2025-08-25 05:54:42.731
2,40.0,15750,2025-08-31 00:43:28.020
2,40.0,15500,2025-08-31 00:43:16.492
2,40.0,15490,2025-09-14 10:49:38.731
2,40.0,15250,2025-09-16 17:58:30.758
2,40.0,15000,2025-09-16 17:42:31.224
2,40.0,14910,2025-09-21 02:22:01.040
2,40.0,14900,2025-09-17 20:09:32.732
2,40.0,14880,2025-09-19 23:03:08.731
2,40.0,14840,2025-09-21 02:22:00.813
2,120.0,14770,2025-09-21 01:47:08.154
2,40.0,14760,2025-09-21 02:21:53.901
1,40.0,14540,2025-09-21 01:55:13.425
1,40.0,14520,2025-09-21 01:00:11.382
1,1000.0,10000,2025-08-07 18:09:44.409
1,2000.0,2000,2025-08-07 18:09:19.201
1,20000.0,590,2025-08-07 18:09:05.608
