pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,12580000000000,-1,-1,33,PPS,0,0,0,11,1001486,1755306573,90,17,71,0,11192257936488.096,168,29.29,-12.293269762995791
threepool.tech,https://dcr.threepool.tech,6550000000000,-1,-1,35,PPLNS,0,0,0,11,1001492,1755308620,312,25,71,0,5743137896827.381,168,12.71,12.293269762995797
woolypooly.com,https://woolypooly.com,0,0,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15677,0,0,0,0,0,71,0,0,168,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,206769686457,1,0.001,36,PPLNS,0,0,19170,20,1001066,1755178034,37,0,0,0,657890773939.164,140,0,0
