pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,11190000000000,-1,-1,33,PPS,0,0,0,11,1002924,1755738770,91,10,65,0,11499272189349.107,169,32.26,-22.255535684053868
threepool.tech,https://dcr.threepool.tech,5660000000000,-1,-1,35,PPLNS,0,0,0,11,1002936,1755741779,316,39,65,0,6039801775147.93,169,18.62,20.38036949901784
woolypooly.com,https://woolypooly.com,0,0,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15662,0,0,0,0,0,65,0,0,169,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,895626851689,4,0.001,36,PPLNS,0,0,19155,20,1002917,1755737371,52,4,65,0,656806326431.5249,141,2.12,1.875166185036031
