pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,12060000000000,-1,-1,33,PPS,0,0,0,10,1003775,1755994981,126,20,75,0,11107918603345.236,168,40.01,-20.006224207222516
threepool.tech,https://dcr.threepool.tech,5440000000000,-1,-1,35,PPLNS,0,0,0,11,1003806,1756002152,321,39,75,0,5933926136363.097,168,18.99,20.00622420722252
woolypooly.com,https://woolypooly.com,0,0,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15662,0,0,0,0,0,75,0,0,168,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,667792380176,2,0.001,36,PPLNS,0,0,19155,20,1003712,1755978822,54,1,75,0,664584966621.3806,168,1.53,-0.526731361515687
