pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
woolypooly.com,https://woolypooly.com,1204881489920,39,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,18388,0,1111250,1788241419,101,8,72,0,1368831525065.0886,169,7.59,0.40791023325384934
suprnova.cc,https://dcr.suprnova.cc,0,0,0.001,8,PPLNS,0,0,22140,0,0,0,0,0,72,0,615794547.781065,169,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,457398697934,12,0.001,36,PPLNS,0,0,22140,20,1111233,1788237347,28,2,72,0,442366869415.9763,169,2.41,-0.4079102332538498
