side,qty,rate,time
2,8.9,20684730,2025-12-06 02:24:34.358
2,10.0,20680640,2025-12-06 02:24:33.966
2,0.8,20671460,2025-12-06 02:24:05.214
2,9.5,20668400,2025-12-06 02:24:22.884
2,10.0,20668400,2025-12-06 02:24:33.594
2,10.0,20668400,2025-12-06 02:24:33.212
2,0.5,20668400,2025-12-06 02:24:32.840
2,10.0,20668400,2025-12-06 02:24:22.418
2,10.0,20616360,2025-12-06 02:24:22.050
1,0.1,19750070,2025-12-06 02:24:46.109
1,9.9,19750070,2025-12-06 02:24:32.338
1,10.0,19710860,2025-12-06 02:24:46.493
1,9.7,19698130,2025-12-06 02:26:01.298
1,10.0,19688320,2025-12-06 02:24:18.508
1,10.0,19688320,2025-12-06 02:24:17.787
1,10.0,19688320,2025-12-06 02:24:18.147
1,0.3,19688320,2025-12-06 02:24:17.447
1,10.0,19680480,2025-12-06 02:24:18.854
1,10.0,19667740,2025-12-06 02:24:19.206
1,10.0,19667740,2025-12-06 02:24:19.559
1,10.0,19667740,2025-12-06 02:24:19.910
1,0.1,19658920,2025-12-06 02:24:46.847
1,3.9,19658920,2025-12-06 02:24:20.604
1,10.0,19658920,2025-12-06 02:24:20.263
