side,qty,rate,time
2,10.0,19688110,2025-12-03 02:36:18.261
2,10.0,19688110,2025-12-03 02:36:17.878
2,4.1,19688110,2025-12-03 02:38:45.691
2,10.0,19676880,2025-12-03 02:42:46.898
2,10.0,19656480,2025-12-03 02:36:17.539
2,10.0,19638110,2025-12-03 02:39:30.650
1,10.0,18522760,2025-12-03 02:37:15.689
1,10.0,18513950,2025-12-03 02:34:02.253
1,10.0,18509050,2025-12-03 02:35:01.700
1,10.0,18506110,2025-12-03 02:35:02.054
1,10.0,18497280,2025-12-03 02:35:02.392
1,10.0,18484550,2025-12-03 02:36:31.235
1,10.0,18484550,2025-12-03 02:35:02.732
1,10.0,18444360,2025-12-03 02:36:31.584
1,10.0,18436560,2025-12-03 02:42:46.488
1,10.0,18436530,2025-12-03 02:36:31.921
