side,qty,rate,time
2,0.5,20950720,2025-12-11 02:48:04.663
2,9.5,20938330,2025-12-11 02:41:51.677
2,10.0,20937450,2025-12-11 02:48:04.306
2,10.0,20936290,2025-12-11 02:42:07.810
2,10.0,20936290,2025-12-11 02:42:08.787
2,3.4,20936290,2025-12-11 02:42:09.100
2,0.5,20936290,2025-12-11 02:42:08.129
2,10.0,20936290,2025-12-11 02:42:08.463
2,10.0,20927100,2025-12-11 02:42:07.507
2,10.0,20919070,2025-12-11 02:46:45.636
1,10.0,19999660,2025-12-11 02:48:01.925
1,10.0,19999660,2025-12-11 02:48:16.485
1,10.0,19999660,2025-12-11 02:48:16.826
1,10.0,19999660,2025-12-11 02:48:02.257
1,2.4,19982030,2025-12-11 02:48:03.874
1,10.0,19982030,2025-12-11 02:48:03.548
1,10.0,19982030,2025-12-11 02:48:03.230
1,10.0,19973200,2025-12-11 02:46:16.207
1,10.0,19973200,2025-12-11 02:46:16.539
1,10.0,19973200,2025-12-11 02:46:16.851
1,10.0,19949680,2025-12-11 02:49:00.813
1,10.0,19949680,2025-12-11 02:49:01.152
