side,qty,rate,time
2,0.1,21613620,2025-12-12 02:32:01.725
2,2.8,21606460,2025-12-12 02:14:50.879
2,10.0,21606460,2025-12-12 02:14:50.189
2,10.0,21606460,2025-12-12 02:14:50.532
2,1.0,21584020,2025-12-12 02:42:32.243
2,10.0,21584020,2025-12-12 02:42:31.878
2,0.1,21584020,2025-12-12 02:42:46.629
2,10.0,21581980,2025-12-12 02:45:16.060
2,10.0,21581960,2025-12-12 02:14:48.560
2,10.0,21581960,2025-12-12 02:14:49.830
2,10.0,21581960,2025-12-12 02:14:48.878
2,10.0,21581960,2025-12-12 02:14:49.199
2,10.0,21581960,2025-12-12 02:14:49.503
2,0.1,21581960,2025-12-12 02:14:35.262
2,9.9,21581960,2025-12-12 02:14:48.241
2,0.2,21572790,2025-12-12 02:45:15.700
2,7.0,21565790,2025-12-12 02:46:31.007
1,10.0,20584910,2025-12-12 02:46:16.302
1,10.0,20563350,2025-12-12 02:43:01.033
1,10.0,20556490,2025-12-12 02:43:01.386
1,10.0,20538850,2025-12-12 02:48:30.705
1,10.0,20538850,2025-12-12 02:46:16.630
1,10.0,20536890,2025-12-12 02:46:16.949
1,10.0,20526110,2025-12-12 02:43:01.709
1,10.0,20524150,2025-12-12 02:48:31.033
1,8.0,20515330,2025-12-12 02:48:31.356
1,10.0,20478090,2025-12-12 02:48:15.748
