baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdt.polygon,24783530,0,0,0,24783530,24783530,0.0,2025-11-30 02:52:15.020
dcr,polygon,70786002030,0,0,0,70786002030,70786002030,0.0,2025-11-30 02:52:15.020
btc,usdt.polygon,110160976260,0,0,0,110160976260,110160976260,0.0,2025-11-30 02:52:15.020
usdc.polygon,usdt.polygon,100000000,0,0,0,100000000,100000000,0.0,2025-11-30 02:52:15.017
firo,usdt.polygon,3973350,0,0,0,3973350,3973350,0.0,2025-11-30 02:52:15.020
dcr,usdc.polygon,30000000,0,0,0,30000000,30000000,0.0,2025-11-30 02:52:15.020
ltc,usdt.polygon,88146680,0,0,0,88146680,88146680,0.0,2025-11-30 02:52:15.019
dcr,btc,25820,0,0,0,25820,25820,0.0,2025-11-30 02:52:15.020
