baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,30630,0,0,0,30630,30630,0.0,2025-11-11 02:29:00.019
usdc.polygon,usdt.polygon,100000000,0,0,0,100000000,100000000,0.0,2025-11-11 02:29:00.021
dcr,usdc.polygon,20000000,0,0,0,20000000,20000000,0.0,2025-11-11 02:29:00.019
dcr,usdt.polygon,36686020,0,0,0,36686020,36686020,0.0,2025-11-11 02:29:01.272
ltc,usdt.polygon,88146680,0,0,0,88146680,88146680,0.0,2025-11-11 02:29:00.019
dcr,polygon,70786002030,0,0,0,70786002030,70786002030,0.0,2025-11-11 02:29:00.019
btc,usdt.polygon,110160976260,0,0,0,110160976260,110160976260,0.0,2025-11-11 02:29:00.016
