side,qty,rate,time
2,0.4,108947430,2025-05-11 02:35:17.054
2,0.4,107900600,2025-05-11 02:35:16.860
2,0.4,106853770,2025-05-11 02:35:16.672
2,0.4,105806940,2025-05-11 02:35:16.458
1,0.4,103558700,2025-05-11 02:35:15.592
1,0.4,102511870,2025-05-11 02:35:15.789
1,0.4,101465040,2025-05-11 02:35:15.994
1,0.4,100418210,2025-05-11 02:35:16.190
