side,qty,rate,time
2,0.4,85175420,2025-05-06 02:17:17.679
2,0.4,84357020,2025-05-06 02:17:17.452
2,0.4,83538620,2025-05-06 02:17:17.131
2,0.4,82720230,2025-05-06 02:17:16.902
1,0.4,80959610,2025-05-06 02:17:15.648
1,0.4,80141220,2025-05-06 02:17:16.169
1,0.4,79322820,2025-05-06 02:17:16.395
1,0.4,78504420,2025-05-06 02:17:16.598
