id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-19 06:05:05,[3],0.088,False,1933,29001,168,9,1.4.0,1090071,0.04676085
dcr.cerebro.host,mainnet,2024-09-09,2026-06-19 06:05:06,[3],0.888,False,18,149,0,3,1.4.0+d190a83b6,1090070,0.00043538203999999995
dcrhive.com,mainnet,2022-06-23,2026-06-19 06:05:06,[3],1,False,220,31552,243,2,1.4.0+d190a83b6,1090071,0.0053219800000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-19 06:05:05,[3],0.9500000000000001,False,154,15528,106,320,1.4.0+d190a83b6,1090070,0.0037249352
decred.stake.fun,mainnet,2021-01-28,2026-06-19 06:05:06,[3],0.5,False,61,35143,214,111,1.4.0,1090070,0.0014754614
decredvoting.com,mainnet,2021-02-01,2026-06-19 06:05:05,[3],1,False,39,9656,71,2,1.4.0,1090071,0.0009434419
stakey.net,mainnet,2020-10-22,2026-06-19 06:05:06,[3],1,False,694,38052,290,5,1.4.0,1090071,0.016788427
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-19 06:05:06,[3],0.6900000000000001,False,459,449524,1026,1070,1.5.0-pre+bfac71fa8,1939298,0.08966595000000001
teststakepool.decred.org,testnet,2020-06-01,2026-06-19 06:05:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1939298,0
ultravsp.uk,mainnet,2020-12-01,2026-06-19 06:05:06,[3],0.30000000000000004,False,286,22263,147,4,1.4.0+d190a83b6,1090070,0.006917737
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-19 06:05:06,[3],0.18,False,620,35151,235,3,1.4.0+d190a83b6,1090070,0.014996492
vsp.dcr.farm,mainnet,2020-12-09,2026-06-19 06:05:06,[3],0.5,False,1011,20292,116,2,1.4.0,1090070,0.024453958
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-19 06:05:06,[3],0.49,False,337,25993,162,41,1.4.0+d190a83b6,1090070,0.00815132
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-19 06:05:05,[3],1,False,156,37868,253,0,1.4.0+d190a83b6,1090070,0.0037733112
vspd.bass.cf,mainnet,2022-05-01,2026-06-19 06:05:06,[3],0.16,False,161,31115,187,80,1.4.0,1090070,0.0038942506000000003
