id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-04 05:48:42,[3],0.088,False,1910,28041,161,9,1.4.0,1085707,0.045796767
dcr.cerebro.host,mainnet,2024-09-09,2026-06-04 05:48:42,[3],0.888,False,27,132,0,3,1.4.0+d190a83b6,1085707,0.00064738886
dcrhive.com,mainnet,2022-06-23,2026-06-04 05:48:42,[3],1,False,217,31441,243,2,1.4.0+d190a83b6,1085707,0.0052030883
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-04 05:48:42,[3],0.9500000000000001,False,138,15451,105,320,1.4.0+d190a83b6,1085707,0.0033088764000000002
decred.stake.fun,mainnet,2021-01-28,2026-06-04 05:48:42,[3],0.5,False,72,35117,212,111,1.4.0,1085707,0.0017263703
decredvoting.com,mainnet,2021-02-01,2026-06-04 05:48:42,[3],1,False,47,9636,70,2,1.4.0,1085707,0.0011269362
stakey.net,mainnet,2020-10-22,2026-06-04 05:48:42,[3],1,False,634,37713,290,5,1.4.0,1085705,0.015205296
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-04 05:48:42,[3],0.6900000000000001,False,479,442445,1011,1070,1.5.0-pre+bfac71fa8,1928476,0.09353642
teststakepool.decred.org,testnet,2020-06-01,2026-06-04 05:48:42,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1928477,0
ultravsp.uk,mainnet,2020-12-01,2026-06-04 05:48:42,[3],0.30000000000000004,False,332,22110,147,4,1.4.0+d190a83b6,1085707,0.007960485
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-04 05:48:42,[3],0.18,False,647,34847,231,3,1.4.0+d190a83b6,1085707,0.015513356
vsp.dcr.farm,mainnet,2020-12-09,2026-06-04 05:48:42,[3],0.5,False,990,19790,116,2,1.4.0,1085707,0.023737593
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-04 05:48:42,[3],0.49,False,401,25814,159,41,1.4.0+d190a83b6,1085707,0.009614924
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-04 05:48:42,[3],1,False,171,37781,250,0,1.4.0+d190a83b6,1085707,0.0041001295
vspd.bass.cf,mainnet,2022-05-01,2026-06-04 05:48:42,[3],0.16,False,212,31014,187,80,1.4.0,1085707,0.0050832015000000005
