id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-08 05:21:51,[3],0.088,False,1876,28309,162,9,1.4.0,1086833,0.04615801
dcr.cerebro.host,mainnet,2024-09-09,2026-06-08 05:21:51,[3],0.888,False,23,137,0,3,1.4.0+d190a83b6,1086833,0.0005659031
dcrhive.com,mainnet,2022-06-23,2026-06-08 05:21:51,[3],1,False,213,31463,243,2,1.4.0+d190a83b6,1086833,0.0052407547
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-08 05:21:51,[3],0.9500000000000001,False,133,15469,105,320,1.4.0+d190a83b6,1086833,0.0032723963
decred.stake.fun,mainnet,2021-01-28,2026-06-08 05:21:51,[3],0.5,False,63,35127,213,111,1.4.0,1086833,0.0015500825
decredvoting.com,mainnet,2021-02-01,2026-06-08 05:21:51,[3],1,False,40,9645,71,2,1.4.0,1086833,0.0009841793
stakey.net,mainnet,2020-10-22,2026-06-08 05:21:51,[3],1,False,630,37792,290,5,1.4.0,1086833,0.015500824000000002
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-08 05:21:51,[3],0.6900000000000001,False,982,444624,1012,1070,1.5.0-pre+bfac71fa8,1931356,0.18946557
teststakepool.decred.org,testnet,2020-06-01,2026-06-08 05:21:51,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1931356,0
ultravsp.uk,mainnet,2020-12-01,2026-06-08 05:21:51,[3],0.30000000000000004,False,293,22159,147,4,1.4.0+d190a83b6,1086833,0.0072091133
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-08 05:21:51,[3],0.18,False,601,34933,231,3,1.4.0+d190a83b6,1086833,0.014787294000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-06-08 05:21:51,[3],0.5,False,965,19917,116,2,1.4.0,1086833,0.023743326000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-08 05:21:51,[3],0.49,False,378,25855,160,41,1.4.0+d190a83b6,1086833,0.009300495
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-08 05:21:51,[3],1,False,159,37800,252,0,1.4.0+d190a83b6,1086833,0.0039121127
vspd.bass.cf,mainnet,2022-05-01,2026-06-08 05:21:51,[3],0.16,False,180,31051,187,80,1.4.0,1086833,0.0044288067
