id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-15 06:14:07,[3],0.088,False,1936,28752,167,9,1.4.0,1088953,0.047784770000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-06-15 06:14:08,[3],0.888,False,24,142,0,3,1.4.0+d190a83b6,1088953,0.0005923732000000001
dcrhive.com,mainnet,2022-06-23,2026-06-15 06:14:08,[3],1,False,199,31528,243,2,1.4.0+d190a83b6,1088953,0.0049117613
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-15 06:14:07,[3],0.9500000000000001,False,145,15506,106,320,1.4.0+d190a83b6,1088953,0.0035789213
decred.stake.fun,mainnet,2021-01-28,2026-06-15 06:14:08,[3],0.5,False,63,35137,213,111,1.4.0,1088953,0.0015549796000000002
decredvoting.com,mainnet,2021-02-01,2026-06-15 06:14:07,[3],1,False,39,9653,71,2,1.4.0,1088953,0.00096260646
stakey.net,mainnet,2020-10-22,2026-06-15 06:14:08,[3],1,False,678,37955,290,5,1.4.0,1088953,0.016734542
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-15 06:14:08,[3],0.6900000000000001,False,488,448219,1018,1070,1.5.0-pre+bfac71fa8,1936421,0.09219724
teststakepool.decred.org,testnet,2020-06-01,2026-06-15 06:14:07,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1936421,0
ultravsp.uk,mainnet,2020-12-01,2026-06-15 06:14:08,[3],0.30000000000000004,False,285,22224,147,4,1.4.0+d190a83b6,1088953,0.0070344317000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-15 06:14:08,[3],0.18,False,618,35071,233,3,1.4.0+d190a83b6,1088953,0.01525361
vsp.dcr.farm,mainnet,2020-12-09,2026-06-15 06:14:08,[3],0.5,False,987,20161,116,2,1.4.0,1088953,0.024361348
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-15 06:14:08,[3],0.49,False,344,25949,162,41,1.4.0+d190a83b6,1088953,0.008490683
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-15 06:14:07,[3],1,False,154,37847,253,0,1.4.0+d190a83b6,1088953,0.0038010613
vspd.bass.cf,mainnet,2022-05-01,2026-06-15 06:14:08,[3],0.16,False,146,31098,187,80,1.4.0,1088953,0.0036036037
