id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-21 05:50:02,[3],0.088,False,1882,29130,170,9,1.4.0,1090658,0.045433696
dcr.cerebro.host,mainnet,2024-09-09,2026-06-21 05:50:02,[3],0.888,False,21,151,0,3,1.4.0+d190a83b6,1090658,0.00050696475
dcrhive.com,mainnet,2022-06-23,2026-06-21 05:50:02,[3],1,False,218,31567,244,2,1.4.0+d190a83b6,1090658,0.0052627767
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-21 05:50:02,[3],0.9500000000000001,False,157,15537,106,320,1.4.0+d190a83b6,1090657,0.0037897076
decred.stake.fun,mainnet,2021-01-28,2026-06-21 05:50:02,[3],0.5,False,48,35156,215,111,1.4.0,1090658,0.0011587766
decredvoting.com,mainnet,2021-02-01,2026-06-21 05:50:02,[3],1,False,43,9659,71,2,1.4.0,1090658,0.0010380707000000001
stakey.net,mainnet,2020-10-22,2026-06-21 05:50:02,[3],1,False,686,38106,291,5,1.4.0,1090658,0.016560847
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-21 05:50:02,[3],0.6900000000000001,False,461,450148,1027,1070,1.5.0-pre+bfac71fa8,1940731,0.08977605
teststakepool.decred.org,testnet,2020-06-01,2026-06-21 05:50:02,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1940731,0
ultravsp.uk,mainnet,2020-12-01,2026-06-21 05:50:02,[3],0.30000000000000004,False,277,22285,147,4,1.4.0+d190a83b6,1090658,0.006687106000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-21 05:50:02,[3],0.18,False,605,35197,235,3,1.4.0+d190a83b6,1090658,0.014605412000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-06-21 05:50:02,[3],0.5,False,1019,20351,116,2,1.4.0,1090657,0.02459689
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-21 05:50:02,[3],0.49,False,334,26015,162,41,1.4.0+d190a83b6,1090657,0.00806218
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-21 05:50:02,[3],1,False,160,37875,253,0,1.4.0+d190a83b6,1090658,0.0038625884000000003
vspd.bass.cf,mainnet,2022-05-01,2026-06-21 05:50:02,[3],0.16,False,155,31122,187,80,1.4.0,1090658,0.0037418825
