id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-12 05:26:08,[3],0.088,False,1818,28559,167,9,1.4.0,1088049,0.045388725000000005
dcr.cerebro.host,mainnet,2024-09-09,2026-06-12 05:26:09,[3],0.888,False,24,139,0,3,1.4.0+d190a83b6,1088049,0.0005991911
dcrhive.com,mainnet,2022-06-23,2026-06-12 05:26:09,[3],1,False,203,31496,243,2,1.4.0+d190a83b6,1088049,0.0050681580000000006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-12 05:26:08,[3],0.9500000000000001,False,141,15491,106,320,1.4.0+d190a83b6,1088049,0.0035202478
decred.stake.fun,mainnet,2021-01-28,2026-06-12 05:26:09,[3],0.5,False,66,35134,213,111,1.4.0,1088049,0.0016477755000000001
decredvoting.com,mainnet,2021-02-01,2026-06-12 05:26:09,[3],1,False,40,9649,71,2,1.4.0,1088049,0.0009986518
stakey.net,mainnet,2020-10-22,2026-06-12 05:26:09,[3],1,False,648,37884,290,5,1.4.0,1088049,0.016178159
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-12 05:26:09,[3],0.6900000000000001,False,625,447080,1017,1070,1.5.0-pre+bfac71fa8,1934240,0.117194824
teststakepool.decred.org,testnet,2020-06-01,2026-06-12 05:26:08,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1934240,0
ultravsp.uk,mainnet,2020-12-01,2026-06-12 05:26:09,[3],0.30000000000000004,False,292,22196,147,4,1.4.0+d190a83b6,1088049,0.0072901584
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-12 05:26:09,[3],0.18,False,581,35007,232,3,1.4.0+d190a83b6,1088049,0.014505418
vsp.dcr.farm,mainnet,2020-12-09,2026-06-12 05:26:09,[3],0.5,False,967,20049,116,2,1.4.0,1088049,0.024142407
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-12 05:26:09,[3],0.49,False,354,25908,160,41,1.4.0+d190a83b6,1088049,0.008838069
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-12 05:26:09,[3],1,False,146,37826,252,0,1.4.0+d190a83b6,1088049,0.0036450792
vspd.bass.cf,mainnet,2022-05-01,2026-06-12 05:26:09,[3],0.16,False,161,31079,187,80,1.4.0,1088049,0.004019574000000001
