id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-06-20 05:05:03,[3],0.088,False,1930,29052,168,9,1.4.0,1090356,0.046599224
dcr.cerebro.host,mainnet,2024-09-09,2026-06-20 05:05:03,[3],0.888,False,18,151,0,3,1.4.0+d190a83b6,1090356,0.00043460415
dcrhive.com,mainnet,2022-06-23,2026-06-20 05:05:03,[3],1,False,214,31560,244,2,1.4.0+d190a83b6,1090356,0.0051669604
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-06-20 05:05:03,[3],0.9500000000000001,False,155,15533,106,320,1.4.0+d190a83b6,1090356,0.0037424245
decred.stake.fun,mainnet,2021-01-28,2026-06-20 05:05:03,[3],0.5,False,49,35154,215,111,1.4.0,1090356,0.0011830891
decredvoting.com,mainnet,2021-02-01,2026-06-20 05:05:03,[3],1,False,39,9657,71,2,1.4.0,1090356,0.0009416423
stakey.net,mainnet,2020-10-22,2026-06-20 05:05:03,[3],1,False,697,38072,291,5,1.4.0,1090356,0.016828839
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-06-20 05:05:03,[3],0.6900000000000001,False,455,449825,1026,1070,1.5.0-pre+bfac71fa8,1939992,0.088780485
teststakepool.decred.org,testnet,2020-06-01,2026-06-20 05:05:03,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1939992,0
ultravsp.uk,mainnet,2020-12-01,2026-06-20 05:05:03,[3],0.30000000000000004,False,280,22276,147,4,1.4.0+d190a83b6,1090356,0.0067605088
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-06-20 05:05:03,[3],0.18,False,607,35174,235,3,1.4.0+d190a83b6,1090356,0.014655817000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-06-20 05:05:03,[3],0.5,False,1023,20319,116,2,1.4.0,1090356,0.024700003
vsp.decredcommunity.org,mainnet,2020-11-05,2026-06-20 05:05:03,[3],0.49,False,340,26001,162,41,1.4.0+d190a83b6,1090356,0.008209189
vsp.stakeminer.com,mainnet,2020-11-09,2026-06-20 05:05:03,[3],1,False,160,37870,253,0,1.4.0+d190a83b6,1090356,0.0038631480000000003
vspd.bass.cf,mainnet,2022-05-01,2026-06-20 05:05:03,[3],0.16,False,159,31118,187,80,1.4.0,1090356,0.0038390034000000003
