side,qty,rate,time
2,1.6,13938090,2025-04-25 02:26:49.047
2,1.7,13928050,2025-04-25 02:26:41.166
2,1.6,13928050,2025-04-25 02:26:41.732
2,1.7,13928050,2025-04-25 02:26:48.535
2,0.1,13928050,2025-04-25 02:26:46.740
2,1.7,13928050,2025-04-25 02:26:47.969
2,1.7,13928050,2025-04-25 02:26:47.289
2,1.7,13918000,2025-04-25 02:26:40.089
2,1.7,13918000,2025-04-25 02:26:40.618
2,1.7,13807430,2025-04-25 02:24:41.586
2,1.7,13807430,2025-04-25 02:24:39.870
2,1.7,13807430,2025-04-25 02:24:40.393
2,1.7,13807430,2025-04-25 02:24:40.908
1,1.7,13520340,2025-04-25 02:24:32.592
1,1.7,13507410,2025-04-25 02:26:34.501
1,1.7,13507410,2025-04-25 02:26:32.393
1,1.7,13507410,2025-04-25 02:26:32.892
1,1.7,13507410,2025-04-25 02:26:33.421
1,1.7,13507410,2025-04-25 02:26:35.553
1,1.7,13507410,2025-04-25 02:26:35.017
1,1.7,13507410,2025-04-25 02:26:33.922
1,1.7,13497460,2025-04-25 02:26:36.702
1,1.7,13497460,2025-04-25 02:26:36.107
1,1.7,13392990,2025-04-25 02:26:37.232
1,1.7,13392990,2025-04-25 02:26:37.772
