side,qty,rate,time
2,2.3,13907400,2025-04-24 02:25:31.397
2,4.0,13897350,2025-04-24 02:25:30.307
2,4.0,13897350,2025-04-24 02:25:30.903
2,4.0,13863170,2025-04-24 02:25:29.826
2,4.0,13812920,2025-04-24 02:25:29.217
2,4.0,13774730,2025-04-24 02:25:28.753
2,4.0,13774730,2025-04-24 02:25:28.259
2,4.0,13764670,2025-04-24 02:25:27.783
2,4.0,13764670,2025-04-24 02:25:25.766
2,4.0,13764670,2025-04-24 02:25:26.257
2,4.0,13764670,2025-04-24 02:25:26.796
2,4.0,13764670,2025-04-24 02:25:27.298
1,4.0,13499420,2025-04-24 02:25:18.848
1,4.0,13499420,2025-04-24 02:25:19.327
1,4.0,13489470,2025-04-24 02:25:19.769
1,4.0,13462610,2025-04-24 02:25:20.219
1,4.0,13412860,2025-04-24 02:25:20.658
1,4.0,13369080,2025-04-24 02:25:21.527
1,4.0,13369080,2025-04-24 02:25:21.076
1,4.0,13363110,2025-04-24 02:25:21.961
1,4.0,13360130,2025-04-24 02:25:23.543
1,4.0,13360130,2025-04-24 02:25:23.986
1,4.0,13355150,2025-04-24 02:25:24.472
1,3.4,13351180,2025-04-24 02:25:24.943
