side,qty,rate,time
2,80.0,100000000,2026-03-30 23:13:42.678
2,1000.0,150000,2026-04-22 01:19:29.166
2,1000.0,70000,2026-04-22 01:18:19.165
2,1000.0,50000,2026-04-27 04:21:37.097
2,40.0,30530,2026-04-23 14:09:04.435
2,40.0,30210,2026-04-23 14:09:03.481
2,40.0,30160,2026-04-23 14:09:02.777
2,40.0,29740,2026-04-23 14:09:02.021
2,40.0,29690,2026-04-23 14:09:01.142
2,40.0,28760,2026-04-23 14:09:00.236
2,40.0,28650,2026-04-23 14:08:59.464
2,40.0,27640,2026-04-22 05:06:30.247
2,40.0,27580,2026-04-23 14:08:58.735
2,40.0,27390,2026-04-22 03:56:10.354
2,40.0,27210,2026-04-23 14:08:57.963
2,40.0,27190,2026-04-22 12:32:01.165
2,40.0,27170,2026-04-23 14:08:57.233
2,40.0,27140,2026-04-22 12:32:00.300
2,40.0,27090,2026-04-22 12:54:03.154
2,40.0,26860,2026-04-23 14:08:56.449
2,40.0,26800,2026-04-23 14:08:55.691
2,40.0,26540,2026-04-23 14:08:54.887
2,40.0,26170,2026-04-23 14:08:54.125
2,40.0,25990,2026-04-26 21:56:07.921
2,40.0,25960,2026-04-26 21:56:08.675
2,40.0,25940,2026-04-23 07:34:41.733
2,40.0,25920,2026-04-26 10:45:02.743
2,40.0,25900,2026-04-26 01:17:31.911
2,40.0,25870,2026-04-26 10:45:01.891
2,40.0,25850,2026-04-26 03:33:31.831
2,40.0,25820,2026-04-26 10:45:01.122
2,40.0,25800,2026-04-26 03:39:21.650
2,40.0,25790,2026-04-26 21:55:21.761
2,40.0,25770,2026-04-26 10:45:00.083
2,40.0,25750,2026-04-26 03:39:41.690
2,40.0,25740,2026-04-26 21:55:31.959
2,40.0,25720,2026-04-26 10:44:59.160
2,40.0,25700,2026-04-26 05:12:31.719
2,40.0,25690,2026-04-26 23:50:01.486
2,40.0,25670,2026-04-26 10:44:58.396
2,40.0,25640,2026-04-27 00:56:01.630
2,40.0,25620,2026-04-26 21:55:25.693
2,40.0,25600,2026-04-27 04:05:41.385
2,40.0,25570,2026-04-26 21:55:35.042
2,40.0,25520,2026-04-26 23:50:04.285
2,40.0,25470,2026-04-27 00:56:08.079
1,40.0,25330,2026-04-24 00:27:12.108
1,40.0,25330,2026-04-26 10:44:50.455
1,40.0,25330,2026-04-24 10:17:22.699
1,40.0,25320,2026-04-26 09:41:32.688
1,40.0,25310,2026-04-23 14:08:41.168
1,40.0,25280,2026-04-26 10:44:51.869
1,40.0,25280,2026-04-24 00:00:15.163
1,40.0,25280,2026-04-23 14:08:37.166
1,40.0,25270,2026-04-26 09:34:12.378
1,40.0,25270,2026-04-23 22:38:45.171
1,40.0,25260,2026-04-23 14:08:31.039
1,40.0,25240,2026-04-23 23:32:42.281
1,40.0,25230,2026-04-26 10:44:53.241
1,40.0,25180,2026-04-26 10:44:54.632
1,40.0,25130,2026-04-26 10:44:56.047
1,40.0,25120,2026-04-23 14:08:27.481
1,40.0,25080,2026-04-26 10:44:57.436
1,40.0,25050,2026-04-27 04:22:51.359
1,40.0,25030,2026-04-26 21:55:23.622
1,40.0,24980,2026-04-26 21:55:34.042
1,40.0,24940,2026-04-23 14:08:24.154
1,40.0,24930,2026-04-23 14:08:20.950
1,40.0,24930,2026-04-26 23:50:03.353
1,40.0,24880,2026-04-27 00:56:07.171
1,40.0,24730,2026-04-23 14:08:18.047
1,40.0,24660,2026-04-23 14:08:15.053
1,40.0,24650,2026-04-23 14:08:12.462
1,40.0,24570,2026-04-23 14:08:09.891
1,40.0,24570,2026-04-23 14:08:07.514
1,40.0,24560,2026-04-23 14:08:04.942
1,40.0,24370,2026-04-23 14:08:02.667
1,40.0,24360,2026-04-23 14:08:00.292
1,40.0,24340,2026-04-23 14:07:58.179
1,40.0,24220,2026-04-23 14:07:55.806
1,40.0,24190,2026-04-23 14:07:53.815
1,40.0,24150,2026-04-23 14:07:51.724
1,40.0,24130,2026-04-23 14:07:49.919
1,40.0,24080,2026-04-23 14:07:47.882
1,40.0,24070,2026-04-23 14:07:45.851
1,40.0,24000,2026-04-23 14:07:44.100
1,40.0,23900,2026-04-23 14:07:42.305
1,40.0,23850,2026-04-23 14:07:40.184
1,40.0,23680,2026-04-23 14:07:38.160
1,40.0,23610,2026-04-23 14:07:36.386
1,40.0,23570,2026-04-23 14:07:34.677
1,40.0,23470,2026-04-23 14:07:33.076
1,40.0,23440,2026-04-23 14:07:31.247
