pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,9790000000000,-1,-1,33,PPS,0,0,0,10,1023974,1762060913,50,0,75,0,8389236686390.534,169,62.22,0
threepool.tech,https://dcr.threepool.tech,4680000000000,-1,-1,35,PPLNS,0,0,0,11,1024244,1762137216,301,29,75,0,4649695266272.1875,169,29.54,-0.5446741654837979
woolypooly.com,https://woolypooly.com,235478745088,2,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15902,0,0,0,0,0,75,0,61284490300.97634,169,1.12,0
cedric-crispin.com,https://decred.cedric-crispin.com,2104169588201,20,0.001,36,PPLNS,0,0,19395,21,1024243,1762137057,107,13,75,0,1337126255247.3372,169,12.46,0.5446741654837979
