pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,6170000000000,-1,-1,33,PPS,0,0,0,10,1026968,1762898451,0,0,79,0,10246937500000.004,168,24.45,0
threepool.tech,https://dcr.threepool.tech,5610000000000,-1,-1,35,PPLNS,0,0,0,11,1028150,1763256545,117,14,79,0,5611660714285.716,168,16.38,-2.3757912806463253
woolypooly.com,https://woolypooly.com,4581298688,1,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15937,0,0,0,0,0,79,0,135807547431.8631,168,0.03,0
cedric-crispin.com,https://decred.cedric-crispin.com,2772324035150,30,0.001,36,PPLNS,0,0,19430,19,1028154,1763259778,78,9,79,0,3793353560214.287,168,6.62,2.3757912806463244
