side,qty,rate,time
2,1.0,756237,2025-06-13 02:32:46.215
2,1500.0,694961,2025-06-13 02:35:32.140
1,1500.0,670097,2025-06-13 02:35:31.075
1,1.0,608647,2025-06-13 02:32:45.763
