side,qty,rate,time
2,0.4,77723370,2025-04-11 02:14:03.143
2,0.4,76976210,2025-04-11 02:14:02.881
2,0.4,76229060,2025-04-11 02:14:02.578
2,0.4,75481900,2025-04-11 02:14:02.263
1,0.4,73949780,2025-04-11 02:14:00.952
1,0.4,73202620,2025-04-11 02:14:01.248
1,0.4,72455470,2025-04-11 02:14:01.597
1,0.4,71708310,2025-04-11 02:14:01.857
