side,qty,rate,time
2,0.4,82295770,2025-04-22 01:54:02.235
2,0.4,81504660,2025-04-22 01:54:02.013
2,0.4,80713550,2025-04-22 01:54:01.805
2,0.4,79922450,2025-04-22 01:54:01.608
1,0.4,78298930,2025-04-22 01:54:00.704
1,0.4,77507830,2025-04-22 01:54:00.928
1,0.4,76716720,2025-04-22 01:54:01.133
1,0.4,75925610,2025-04-22 01:54:01.354
