id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-19 03:31:33,[3],0.088,False,1773,22690,128,9,1.4.0,1063622,0.043188073
dcr.cerebro.host,mainnet,2024-09-09,2026-03-19 03:31:33,[3],0.888,False,27,55,0,3,1.4.0+d190a83b6,1063622,0.0006576864
dcrhive.com,mainnet,2022-06-23,2026-03-19 03:31:33,[3],1,False,239,30866,231,2,1.4.0+d190a83b6,1063622,0.005821742600000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-19 03:31:33,[3],0.9500000000000001,False,104,15178,102,320,1.4.0+d190a83b6,1063622,0.0025333106
decred.stake.fun,mainnet,2021-01-28,2026-03-19 03:31:33,[3],0.5,False,927,34094,198,105,1.4.0,1063622,0.022580566
decredvoting.com,mainnet,2021-02-01,2026-03-18 12:35:55,[3],1,False,71,9503,67,2,1.4.0,1063454,0.0017326370000000002
stakey.net,mainnet,2020-10-22,2026-03-19 03:31:33,[3],1,False,96,36966,285,5,1.4.0,1063622,0.0023384406
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-19 03:31:33,[3],0.6900000000000001,False,446,413863,940,1065,1.4.0+d190a83b6,1872984,0.08712639
teststakepool.decred.org,testnet,2020-06-01,2026-03-19 03:31:33,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1872984,0
ultravsp.uk,mainnet,2020-12-01,2026-03-19 03:31:33,[3],0.30000000000000004,False,443,21189,135,4,1.4.0+d190a83b6,1063622,0.010790929000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-19 03:31:33,[3],0.18,False,608,33216,214,3,1.4.0+d190a83b6,1063620,0.014811927
vsp.dcr.farm,mainnet,2020-12-09,2026-03-19 03:31:33,[3],0.5,False,299,17764,102,2,1.4.0,1063622,0.007283268000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-19 03:31:33,[3],0.49,False,667,24314,150,41,1.4.0+d190a83b6,1063622,0.01624729
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-19 03:31:33,[3],1,False,354,37242,245,0,1.4.0+d190a83b6,1063622,0.008622999000000001
vspd.bass.cf,mainnet,2022-05-01,2026-03-19 03:31:33,[3],0.16,False,131,30501,183,80,1.4.0,1063622,0.003190997
