id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-13 03:19:51,[3],0.088,False,1625,22355,128,9,1.4.0,1061912,0.040146258000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-03-13 03:19:52,[3],0.888,False,26,55,0,3,1.4.0+d190a83b6,1061912,0.0006423401000000001
dcrhive.com,mainnet,2022-06-23,2026-03-13 03:19:52,[3],1,False,224,30824,231,2,1.4.0+d190a83b6,1061912,0.0055340067
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-13 03:19:51,[3],0.9500000000000001,False,94,15159,102,320,1.4.0+d190a83b6,1061912,0.0023223064000000002
decred.stake.fun,mainnet,2021-01-28,2026-03-13 03:19:52,[3],0.5,False,925,33909,198,105,1.4.0,1061912,0.022852484000000003
decredvoting.com,mainnet,2021-02-01,2026-03-13 03:19:51,[3],1,False,70,9489,67,2,1.4.0,1061912,0.0017293772000000001
stakey.net,mainnet,2020-10-22,2026-03-13 03:19:52,[3],1,False,104,36949,285,5,1.4.0,1061912,0.0025693604000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-13 03:19:52,[3],0.6900000000000001,False,442,412012,938,1065,1.4.0+d190a83b6,1868656,0.086227074
teststakepool.decred.org,testnet,2020-06-01,2026-03-13 03:19:51,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1868656,0
ultravsp.uk,mainnet,2020-12-01,2026-03-13 03:19:52,[3],0.30000000000000004,False,422,21101,135,4,1.4.0+d190a83b6,1061912,0.010425674000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-13 03:19:52,[3],0.18,False,583,33108,214,3,1.4.0+d190a83b6,1061911,0.014403242
vsp.dcr.farm,mainnet,2020-12-09,2026-03-13 03:19:52,[3],0.5,False,155,17736,102,2,1.4.0,1061912,0.003829335
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-13 03:19:52,[3],0.49,False,619,24180,150,41,1.4.0+d190a83b6,1061912,0.015292635
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-13 03:19:51,[3],1,False,397,37171,245,0,1.4.0+d190a83b6,1061912,0.009808039000000001
vspd.bass.cf,mainnet,2022-05-01,2026-03-13 03:19:52,[3],0.16,False,129,30475,183,80,1.4.0,1061912,0.0031869952000000003
