id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-07 03:05:43,[3],0.088,False,1754,22011,126,9,1.4.0,1060155,0.04241838
dcr.cerebro.host,mainnet,2024-09-09,2026-03-07 03:05:43,[3],0.888,False,32,48,0,3,1.4.0+d190a83b6,1060155,0.0007738815
dcrhive.com,mainnet,2022-06-23,2026-03-07 03:05:44,[3],1,False,234,30780,231,2,1.4.0+d190a83b6,1060155,0.0056590084
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-07 03:05:43,[3],0.9500000000000001,False,103,15138,102,320,1.4.0+d190a83b6,1060155,0.0024909312
decred.stake.fun,mainnet,2021-01-28,2026-03-07 03:05:43,[3],0.5,False,950,33707,198,105,1.4.0,1060155,0.022974607
decredvoting.com,mainnet,2021-02-01,2026-03-07 03:05:43,[3],1,False,73,9470,67,2,1.4.0,1060155,0.0017654172
stakey.net,mainnet,2020-10-22,2026-03-07 03:05:44,[3],1,False,115,36927,285,5,1.4.0,1060155,0.0027811367000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-07 03:05:44,[3],0.6900000000000001,False,451,410074,936,1065,1.4.0+d190a83b6,1864327,0.08789709999999999
teststakepool.decred.org,testnet,2020-06-01,2026-03-07 03:05:43,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1864327,0
ultravsp.uk,mainnet,2020-12-01,2026-03-07 03:05:44,[3],0.30000000000000004,False,316,21034,135,4,1.4.0+d190a83b6,1060155,0.007642079600000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-07 03:05:44,[3],0.18,False,656,32961,213,3,1.4.0+d190a83b6,1060155,0.015864572
vsp.dcr.farm,mainnet,2020-12-09,2026-03-07 03:05:43,[3],0.5,False,179,17701,102,2,1.4.0,1060155,0.0043288996
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-07 03:05:44,[3],0.49,False,707,24054,149,41,1.4.0+d190a83b6,1060155,0.017097944
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-07 03:05:43,[3],1,False,463,37078,245,0,1.4.0+d190a83b6,1060155,0.011197098
vspd.bass.cf,mainnet,2022-05-01,2026-03-07 03:05:44,[3],0.16,False,143,30439,183,80,1.4.0,1060155,0.0034582830000000004
