id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-11 03:17:36,[3],0.088,False,1652,22251,128,9,1.4.0,1061317,0.040663615
dcr.cerebro.host,mainnet,2024-09-09,2026-03-11 03:17:37,[3],0.888,False,27,53,0,3,1.4.0+d190a83b6,1061317,0.0006645990000000001
dcrhive.com,mainnet,2022-06-23,2026-03-11 03:17:37,[3],1,False,226,30814,231,2,1.4.0+d190a83b6,1061317,0.00556294
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-11 03:17:36,[3],0.9500000000000001,False,94,15151,102,320,1.4.0+d190a83b6,1061317,0.0023137892
decred.stake.fun,mainnet,2021-01-28,2026-03-11 03:17:37,[3],0.5,False,927,33846,198,105,1.4.0,1061317,0.0228179
decredvoting.com,mainnet,2021-02-01,2026-03-11 03:17:36,[3],1,False,66,9483,67,2,1.4.0,1061317,0.0016245754
stakey.net,mainnet,2020-10-22,2026-03-11 03:17:37,[3],1,False,111,36942,285,5,1.4.0,1061317,0.0027322404
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-11 03:17:37,[3],0.6900000000000001,False,443,411363,938,1065,1.4.0+d190a83b6,1867215,0.08650654
teststakepool.decred.org,testnet,2020-06-01,2026-03-11 03:17:37,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1867216,0
ultravsp.uk,mainnet,2020-12-01,2026-03-11 03:17:37,[3],0.30000000000000004,False,415,21067,135,4,1.4.0+d190a83b6,1061317,0.010215133000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-11 03:17:37,[3],0.18,False,617,33057,214,3,1.4.0+d190a83b6,1061316,0.015186571000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-03-11 03:17:37,[3],0.5,False,163,17725,102,2,1.4.0,1061317,0.004012209
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-11 03:17:37,[3],0.49,False,653,24137,150,41,1.4.0+d190a83b6,1061317,0.01607345
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-11 03:17:36,[3],1,False,414,37141,245,0,1.4.0+d190a83b6,1061317,0.010190519
vspd.bass.cf,mainnet,2022-05-01,2026-03-11 03:17:37,[3],0.16,False,131,30466,183,80,1.4.0,1061317,0.003224536
